기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-01-13 00:00:00,1418000.0,845000.0,102161.0,0.0,99717.8
2024-01-13 00:05:00,1406000.0,842000.0,90643.0,0.0,88159.2
2024-01-13 00:10:00,1405000.0,836000.0,89132.3,0.0,86645.7
2024-01-13 00:15:00,1405000.0,835000.0,89645.0,0.0,87158.4
2024-01-13 00:20:00,1397000.0,832000.0,81156.6,0.0,78756.0
2024-01-13 00:25:00,1397000.0,826000.0,82007.2,0.0,79649.8
2024-01-13 00:30:00,1400000.0,824000.0,84643.4,0.0,82286.0
2024-01-13 00:35:00,1400000.0,823000.0,84547.2,0.0,82149.1
2024-01-13 00:40:00,1395000.0,820000.0,79289.2,0.0,76891.1
2024-01-13 00:45:00,1392000.0,818000.0,77351.7,0.0,74906.2
2024-01-13 00:50:00,1399000.0,820000.0,83906.3,0.0,81508.1
2024-01-13 00:55:00,1399000.0,813000.0,83353.3,0.0,80994.3
2024-01-13 01:00:00,1398000.0,810000.0,82329.5,0.0,79970.5
2024-01-13 01:05:00,1401000.0,806000.0,85458.4,0.0,83143.0
2024-01-13 01:10:00,1404000.0,807000.0,89062.8,0.0,86837.9
2024-01-13 01:15:00,1409000.0,799000.0,93205.8,0.0,91150.5
2024-01-13 01:20:00,1415000.0,804000.0,100817.0,0.0,98719.2
2024-01-13 01:25:00,1417000.0,796000.0,101343.0,0.0,99151.8
2024-01-13 01:30:00,1421000.0,793000.0,107033.0,0.0,104797.0
2024-01-13 01:35:00,1427000.0,790000.0,111539.0,0.0,109320.0
2024-01-13 01:40:00,1430000.0,788000.0,114911.0,0.0,112686.0
2024-01-13 01:45:00,1431000.0,783000.0,116030.0,0.0,113722.0
2024-01-13 01:50:00,1439000.0,787000.0,123646.0,0.0,121296.0
2024-01-13 01:55:00,1437000.0,785000.0,121140.0,0.0,118746.0
2024-01-13 02:00:00,1436000.0,782000.0,120127.0,0.0,117725.0
2024-01-13 02:05:00,1445000.0,774000.0,127976.0,0.0,125608.0
2024-01-13 02:10:00,1439000.0,777000.0,121731.0,0.0,119374.0
2024-01-13 02:15:00,1443000.0,774000.0,125290.0,0.0,122933.0
2024-01-13 02:20:00,1437000.0,772000.0,119658.0,0.0,117342.0
2024-01-13 02:25:00,1432000.0,774000.0,114767.0,0.0,112410.0
2024-01-13 02:30:00,1425000.0,773000.0,107614.0,0.0,105307.0
2024-01-13 02:35:00,1426000.0,773000.0,108535.0,0.0,106272.0
2024-01-13 02:40:00,1433000.0,771000.0,115607.0,0.0,113343.0
2024-01-13 02:45:00,1430000.0,765000.0,112968.0,0.0,110704.0
2024-01-13 02:50:00,1436000.0,763000.0,117459.0,0.0,115157.0
2024-01-13 02:55:00,1437000.0,763000.0,119506.0,0.0,117286.0
2024-01-13 03:00:00,1435000.0,764000.0,117374.0,0.0,115155.0
2024-01-13 03:05:00,1434000.0,763000.0,116476.0,0.0,114256.0
2024-01-13 03:10:00,1430000.0,760000.0,112333.0,0.0,110160.0
2024-01-13 03:15:00,1427000.0,763000.0,109247.0,0.0,107028.0
