기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-10-02 00:00:00,1429000.0,622000.0,323166.0,0.0,309853.0
2024-10-02 00:05:00,1391000.0,616000.0,291076.0,0.0,280134.0
2024-10-02 00:10:00,1408000.0,611000.0,308430.0,0.0,295361.0
2024-10-02 00:15:00,1401000.0,608000.0,297751.0,0.0,286668.0
2024-10-02 00:20:00,1381000.0,594000.0,280753.0,0.0,269757.0
2024-10-02 00:25:00,1379000.0,596000.0,278905.0,0.0,267879.0
2024-10-02 00:30:00,1390000.0,594000.0,288670.0,0.0,276341.0
2024-10-02 00:35:00,1394000.0,593000.0,294325.0,0.0,286565.0
2024-10-02 00:40:00,1387000.0,584000.0,282349.0,0.0,275023.0
2024-10-02 00:45:00,1382000.0,583000.0,282442.0,0.0,277484.0
2024-10-02 00:50:00,1384000.0,577000.0,283496.0,0.0,277365.0
2024-10-02 00:55:00,1382000.0,574000.0,282439.0,0.0,277921.0
2024-10-02 01:00:00,1376000.0,568000.0,274199.0,0.0,269681.0
2024-10-02 01:05:00,1375000.0,567000.0,274046.0,0.0,270621.0
2024-10-02 01:10:00,1380000.0,563000.0,279258.0,0.0,274552.0
2024-10-02 01:15:00,1365000.0,560000.0,263646.0,0.0,259492.0
2024-10-02 01:20:00,1378000.0,559000.0,276664.0,0.0,271379.0
2024-10-02 01:25:00,1381000.0,553000.0,280144.0,0.0,274923.0
2024-10-02 01:30:00,1379000.0,553000.0,280014.0,0.0,273275.0
2024-10-02 01:35:00,1369000.0,549000.0,267105.0,0.0,263675.0
2024-10-02 01:40:00,1380000.0,547000.0,280046.0,0.0,273691.0
2024-10-02 01:45:00,1383000.0,548000.0,282194.0,0.0,278213.0
2024-10-02 01:50:00,1379000.0,543000.0,277535.0,0.0,271565.0
2024-10-02 01:55:00,1374000.0,542000.0,272530.0,0.0,268688.0
2024-10-02 02:00:00,1377000.0,540000.0,277346.0,0.0,270478.0
2024-10-02 02:05:00,1369000.0,542000.0,271531.0,0.0,266269.0
2024-10-02 02:10:00,1372000.0,538000.0,270767.0,0.0,265984.0
2024-10-02 02:15:00,1373000.0,539000.0,275277.0,0.0,271599.0
2024-10-02 02:20:00,1378000.0,538000.0,277113.0,0.0,270278.0
2024-10-02 02:25:00,1380000.0,537000.0,277529.0,0.0,273739.0
2024-10-02 02:30:00,1380000.0,532000.0,278874.0,0.0,273648.0
2024-10-02 02:35:00,1379000.0,533000.0,278943.0,0.0,273238.0
2024-10-02 02:40:00,1382000.0,529000.0,280871.0,0.0,275354.0
2024-10-02 02:45:00,1378000.0,527000.0,276607.0,0.0,271396.0
2024-10-02 02:50:00,1391000.0,534000.0,290334.0,0.0,283943.0
2024-10-02 02:55:00,1400000.0,532000.0,297790.0,0.0,291344.0
2024-10-02 03:00:00,1399000.0,532000.0,295198.0,0.0,289508.0
2024-10-02 03:05:00,1400000.0,531000.0,299221.0,0.0,292787.0
2024-10-02 03:10:00,1385000.0,529000.0,284188.0,0.0,280529.0
2024-10-02 03:15:00,1379000.0,531000.0,280565.0,0.0,274369.0
2024-10-02 03:20:00,1371000.0,528000.0,270742.0,0.0,266185.0
2024-10-02 03:25:00,1373000.0,526000.0,271870.0,0.0,266571.0
2024-10-02 03:30:00,1373000.0,527000.0,269379.0,0.0,262628.0
2024-10-02 03:35:00,1357000.0,524000.0,256133.0,0.0,251677.0
2024-10-02 03:40:00,1377000.0,527000.0,277172.0,0.0,270741.0
2024-10-02 03:45:00,1382000.0,523000.0,281039.0,0.0,275782.0
2024-10-02 03:50:00,1380000.0,528000.0,281055.0,0.0,274722.0
2024-10-02 03:55:00,1375000.0,522000.0,271810.0,0.0,268405.0
2024-10-02 04:00:00,1387000.0,527000.0,284869.0,0.0,277619.0
2024-10-02 04:05:00,1375000.0,526000.0,275599.0,0.0,271653.0
2024-10-02 04:10:00,1371000.0,526000.0,271561.0,0.0,266110.0
2024-10-02 04:15:00,1368000.0,526000.0,268695.0,0.0,263506.0
2024-10-02 04:20:00,1374000.0,521000.0,273286.0,0.0,267965.0
2024-10-02 04:25:00,1375000.0,527000.0,272393.0,0.0,265472.0
2024-10-02 04:30:00,1362000.0,529000.0,263810.0,0.0,260274.0
2024-10-02 04:35:00,1372000.0,529000.0,271985.0,0.0,264748.0
2024-10-02 04:40:00,1371000.0,528000.0,272393.0,0.0,267239.0
2024-10-02 04:45:00,1373000.0,525000.0,272152.0,0.0,266705.0
2024-10-02 04:50:00,1383000.0,532000.0,281727.0,0.0,277928.0
2024-10-02 04:55:00,1376000.0,532000.0,274053.0,0.0,266792.0
2024-10-02 05:00:00,1371000.0,534000.0,270502.0,0.0,265478.0
2024-10-02 05:05:00,1393000.0,546000.0,292841.0,0.0,287233.0
2024-10-02 05:10:00,1394000.0,541000.0,292869.0,0.0,288297.0
2024-10-02 05:15:00,1410000.0,550000.0,309491.0,0.0,302749.0
2024-10-02 05:20:00,1415000.0,546000.0,312986.0,0.0,309064.0
2024-10-02 05:25:00,1411000.0,551000.0,310286.0,0.0,304118.0
2024-10-02 05:30:00,1409000.0,549000.0,308620.0,0.0,304242.0
2024-10-02 05:35:00,1415000.0,551000.0,314491.0,0.0,308345.0
2024-10-02 05:40:00,1419000.0,557000.0,317935.0,0.0,313191.0
2024-10-02 05:45:00,1420000.0,557000.0,318625.0,0.0,312646.0
2024-10-02 05:50:00,1413000.0,559000.0,312188.0,0.0,306692.0
2024-10-02 05:55:00,1408000.0,569000.0,307425.0,0.0,301087.0
2024-10-02 06:00:00,1395000.0,565000.0,295815.0,0.0,291552.0
2024-10-02 06:05:00,1399000.0,574000.0,300154.0,0.0,293512.0
2024-10-02 06:10:00,1393000.0,578000.0,291694.0,0.0,285797.0
2024-10-02 06:15:00,1397000.0,580000.0,295790.0,0.0,290361.0
2024-10-02 06:20:00,1406000.0,579000.0,305253.0,0.0,299180.0
2024-10-02 06:25:00,1405000.0,577000.0,304484.0,0.0,298619.0
2024-10-02 06:30:00,1404000.0,583000.0,300296.0,0.0,293016.0
2024-10-02 06:35:00,1412000.0,591000.0,311430.0,0.0,307384.0
2024-10-02 06:40:00,1415000.0,592000.0,313590.0,0.0,307384.0
2024-10-02 06:45:00,1414000.0,588000.0,313618.0,0.0,307907.0
2024-10-02 06:50:00,1406000.0,594000.0,303998.0,0.0,297733.0
2024-10-02 06:55:00,1395000.0,594000.0,294474.0,0.0,289755.0
2024-10-02 07:00:00,1404000.0,602000.0,302680.0,0.0,294898.0
2024-10-02 07:05:00,1408000.0,604000.0,300609.0,2021.94,294206.0
2024-10-02 07:10:00,1410000.0,607000.0,302685.0,3911.1,292639.0
2024-10-02 07:15:00,1407000.0,608000.0,300745.0,6029.95,290198.0
2024-10-02 07:20:00,1412000.0,607000.0,307658.0,8666.3,292801.0
2024-10-02 07:25:00,1415000.0,609000.0,310876.0,11545.4,295625.0
2024-10-02 07:30:00,1398000.0,612000.0,291097.0,14883.1,269281.0
2024-10-02 07:35:00,1399000.0,617000.0,292375.0,19480.7,268166.0
2024-10-02 07:40:00,1408000.0,628000.0,301347.0,24293.7,270244.0
2024-10-02 07:45:00,1406000.0,629000.0,297961.0,24867.7,267959.0
2024-10-02 07:50:00,1403000.0,627000.0,295547.0,23798.7,265266.0
2024-10-02 07:55:00,1410000.0,633000.0,302829.0,23881.8,275476.0
2024-10-02 08:00:00,1421000.0,636000.0,314050.0,25734.2,281043.0
2024-10-02 08:05:00,1410000.0,650000.0,304747.0,28882.7,270291.0
2024-10-02 08:10:00,1404000.0,659000.0,301281.0,32661.7,262670.0
2024-10-02 08:15:00,1412000.0,670000.0,305415.0,34440.5,266299.0
2024-10-02 08:20:00,1399000.0,662000.0,295898.0,32663.3,256295.0
2024-10-02 08:25:00,1383000.0,654000.0,277864.0,31011.9,240404.0
2024-10-02 08:30:00,1382000.0,640000.0,276849.0,30571.3,242162.0
2024-10-02 08:35:00,1384000.0,635000.0,275649.0,33512.5,236121.0
2024-10-02 08:40:00,1399000.0,644000.0,294064.0,40186.2,247898.0
2024-10-02 08:45:00,1396000.0,642000.0,289798.0,50258.7,233381.0
2024-10-02 08:50:00,1413000.0,660000.0,308883.0,59106.8,244224.0
2024-10-02 08:55:00,1422000.0,662000.0,317935.0,63638.4,248124.0
2024-10-02 09:00:00,1424000.0,685000.0,319604.0,67453.9,245704.0
2024-10-02 09:05:00,1409000.0,686000.0,306260.0,71337.4,229988.0
2024-10-02 09:10:00,1400000.0,701000.0,298262.0,72596.7,219623.0
2024-10-02 09:15:00,1389000.0,704000.0,287082.0,71291.7,211281.0
2024-10-02 09:20:00,1396000.0,699000.0,292673.0,69676.5,216067.0
2024-10-02 09:25:00,1389000.0,686000.0,286178.0,65436.0,215719.0
2024-10-02 09:30:00,1392000.0,667000.0,288627.0,61863.1,219696.0
2024-10-02 09:35:00,1391000.0,656000.0,286138.0,64629.0,216613.0
2024-10-02 09:40:00,1388000.0,637000.0,285138.0,69840.6,208721.0
2024-10-02 09:45:00,1390000.0,640000.0,289487.0,77723.9,206868.0
2024-10-02 09:50:00,1408000.0,638000.0,306970.0,89844.2,209994.0
2024-10-02 09:55:00,1416000.0,642000.0,313368.0,100815.0,207519.0
2024-10-02 10:00:00,1430000.0,640000.0,327371.0,109982.0,210220.0
2024-10-02 10:05:00,1435000.0,637000.0,332061.0,118762.0,208253.0
2024-10-02 10:10:00,1454000.0,619000.0,350953.0,126155.0,218462.0
2024-10-02 10:15:00,1460000.0,622000.0,358505.0,135332.0,217804.0
2024-10-02 10:20:00,1393000.0,601000.0,289291.0,144777.0,139572.0
2024-10-02 10:25:00,1445000.0,607000.0,340823.0,163771.0,170199.0
2024-10-02 10:30:00,1398000.0,606000.0,294697.0,178384.0,111488.0
2024-10-02 10:35:00,1392000.0,622000.0,287742.0,193087.0,88253.5
2024-10-02 10:40:00,1407000.0,601000.0,304336.0,207388.0,91319.3
2024-10-02 10:45:00,1407000.0,597000.0,305075.0,208852.0,89878.0
2024-10-02 10:50:00,1402000.0,595000.0,299392.0,208063.0,85574.4
2024-10-02 10:55:00,1416000.0,615000.0,311779.0,221999.0,83010.0
2024-10-02 11:00:00,1420000.0,616000.0,317194.0,228132.0,84153.2
2024-10-02 11:05:00,1410000.0,629000.0,308785.0,227089.0,74808.9
2024-10-02 11:10:00,1407000.0,649000.0,306286.0,232035.0,68758.7
2024-10-02 11:15:00,1436000.0,651000.0,335430.0,228507.0,99870.9
2024-10-02 11:20:00,1462000.0,644000.0,360966.0,232200.0,123498.0
2024-10-02 11:25:00,1421000.0,626000.0,319631.0,225252.0,87766.6
2024-10-02 11:30:00,1407000.0,625000.0,306262.0,218178.0,82713.1
2024-10-02 11:35:00,1421000.0,628000.0,329927.0,215389.0,107699.0
2024-10-02 11:40:00,1434000.0,640000.0,332888.0,227608.0,100350.0
2024-10-02 11:45:00,1432000.0,640000.0,330909.0,222555.0,101749.0
2024-10-02 11:50:00,1428000.0,656000.0,327241.0,225828.0,97220.6
2024-10-02 11:55:00,1425000.0,644000.0,323485.0,222924.0,93934.4
2024-10-02 12:00:00,1415000.0,605000.0,314398.0,211855.0,98283.3
2024-10-02 12:05:00,1396000.0,584000.0,297143.0,201326.0,90383.3
2024-10-02 12:10:00,1382000.0,571000.0,284263.0,198573.0,80612.8
2024-10-02 12:15:00,1384000.0,568000.0,283048.0,213174.0,63407.3
2024-10-02 12:20:00,1394000.0,592000.0,291469.0,228342.0,58331.3
2024-10-02 12:25:00,1396000.0,626000.0,295160.0,241111.0,46870.9
2024-10-02 12:30:00,1406000.0,649000.0,304240.0,247022.0,51637.7
2024-10-02 12:35:00,1419000.0,631000.0,313918.0,241813.0,65299.1
2024-10-02 12:40:00,1402000.0,620000.0,302128.0,230526.0,66365.1
2024-10-02 12:45:00,1401000.0,605000.0,299704.0,223630.0,69542.4
2024-10-02 12:50:00,1405000.0,615000.0,305565.0,224541.0,76023.7
2024-10-02 12:55:00,1409000.0,631000.0,304992.0,230948.0,67725.8
2024-10-02 13:00:00,1402000.0,642000.0,301092.0,229810.0,65486.5
2024-10-02 13:05:00,1406000.0,642000.0,304669.0,226172.0,73692.4
2024-10-02 13:10:00,1388000.0,626000.0,285815.0,219638.0,59686.9
2024-10-02 13:15:00,1386000.0,642000.0,281995.0,220164.0,57084.3
2024-10-02 13:20:00,1399000.0,655000.0,297092.0,222898.0,67675.1
2024-10-02 13:25:00,1391000.0,648000.0,288248.0,223195.0,60232.6
2024-10-02 13:30:00,1384000.0,646000.0,281841.0,220343.0,54567.7
2024-10-02 13:35:00,1375000.0,639000.0,273286.0,213086.0,55134.1
2024-10-02 13:40:00,1393000.0,618000.0,287138.0,213287.0,66947.0
2024-10-02 13:45:00,1407000.0,617000.0,303482.0,218237.0,80018.8
2024-10-02 13:50:00,1414000.0,624000.0,309845.0,219293.0,84359.1
2024-10-02 13:55:00,1419000.0,621000.0,317402.0,224515.0,86710.1
2024-10-02 14:00:00,1429000.0,608000.0,326854.0,230051.0,90359.1
2024-10-02 14:05:00,1415000.0,605000.0,312167.0,228610.0,78796.2
2024-10-02 14:10:00,1433000.0,645000.0,331210.0,238685.0,85672.0
2024-10-02 14:15:00,1424000.0,685000.0,322263.0,245585.0,72366.9
2024-10-02 14:20:00,1453000.0,686000.0,352206.0,244716.0,101579.0
2024-10-02 14:25:00,1437000.0,691000.0,337812.0,234886.0,98791.4
2024-10-02 14:30:00,1431000.0,691000.0,329495.0,219424.0,104883.0
2024-10-02 14:35:00,1422000.0,669000.0,319925.0,213496.0,101257.0
2024-10-02 14:40:00,1425000.0,656000.0,320868.0,201124.0,113401.0
2024-10-02 14:45:00,1414000.0,674000.0,312123.0,192905.0,114589.0
2024-10-02 14:50:00,1430000.0,674000.0,328045.0,200264.0,121236.0
2024-10-02 14:55:00,1466000.0,709000.0,363895.0,202880.0,155500.0
2024-10-02 15:00:00,1433000.0,703000.0,332143.0,191068.0,134573.0
2024-10-02 15:05:00,1439000.0,694000.0,338804.0,186392.0,146607.0
2024-10-02 15:10:00,1410000.0,680000.0,310213.0,169774.0,134497.0
2024-10-02 15:15:00,1399000.0,660000.0,300163.0,160196.0,132960.0
2024-10-02 15:20:00,1400000.0,651000.0,300482.0,156978.0,137529.0
2024-10-02 15:25:00,1410000.0,647000.0,309936.0,156741.0,147863.0
2024-10-02 15:30:00,1406000.0,659000.0,305951.0,158616.0,140180.0
2024-10-02 15:35:00,1432000.0,662000.0,329085.0,166385.0,158136.0
2024-10-02 15:40:00,1440000.0,671000.0,341187.0,169384.0,166278.0
