기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-01-28 00:00:00,1334000.0,839000.0,63385.8,0.0,60651.4
2024-01-28 00:05:00,1326000.0,829000.0,54968.9,0.0,52195.6
2024-01-28 00:10:00,1327000.0,827000.0,55622.1,0.0,52787.3
2024-01-28 00:15:00,1324000.0,821000.0,53472.9,0.0,50638.0
2024-01-28 00:20:00,1326000.0,816000.0,55197.3,0.0,52447.0
2024-01-28 00:25:00,1323000.0,810000.0,51572.0,0.0,48908.7
2024-01-28 00:30:00,1326000.0,809000.0,54952.1,0.0,52331.4
2024-01-28 00:35:00,1319000.0,802000.0,48005.3,0.0,45340.4
2024-01-28 00:40:00,1321000.0,799000.0,49898.4,0.0,47144.9
2024-01-28 00:45:00,1317000.0,795000.0,46126.9,0.0,43333.8
2024-01-28 00:50:00,1330000.0,795000.0,58778.4,0.0,55985.2
2024-01-28 00:55:00,1331000.0,793000.0,59557.3,0.0,56807.1
2024-01-28 01:00:00,1329000.0,787000.0,59052.6,0.0,56303.2
2024-01-28 01:05:00,1337000.0,784000.0,67208.7,0.0,64541.9
2024-01-28 01:10:00,1340000.0,781000.0,69872.9,0.0,67250.5
2024-01-28 01:15:00,1345000.0,771000.0,74801.6,0.0,72135.9
2024-01-28 01:20:00,1351000.0,767000.0,79661.7,0.0,76863.1
2024-01-28 01:25:00,1340000.0,764000.0,70435.9,0.0,67637.3
2024-01-28 01:30:00,1346000.0,764000.0,76148.0,0.0,73309.6
2024-01-28 01:35:00,1344000.0,760000.0,74406.0,0.0,71478.2
2024-01-28 01:40:00,1342000.0,750000.0,71973.7,0.0,69135.7
2024-01-28 01:45:00,1347000.0,750000.0,77569.7,0.0,74685.2
2024-01-28 01:50:00,1349000.0,744000.0,79772.3,0.0,76932.5
2024-01-28 01:55:00,1351000.0,739000.0,82178.5,0.0,79338.7
2024-01-28 02:00:00,1349000.0,742000.0,77371.3,0.0,74534.4
2024-01-28 02:05:00,1348000.0,739000.0,76284.8,0.0,73358.2
2024-01-28 02:10:00,1348000.0,735000.0,77169.8,0.0,74291.0
2024-01-28 02:15:00,1346000.0,738000.0,75108.8,0.0,72273.1
2024-01-28 02:20:00,1350000.0,726000.0,70305.4,0.0,67429.2
2024-01-28 02:25:00,1354000.0,732000.0,84616.4,0.0,81734.2
2024-01-28 02:30:00,1365000.0,730000.0,94112.0,0.0,91239.1
2024-01-28 02:35:00,1353000.0,728000.0,83742.0,0.0,80910.4
2024-01-28 02:40:00,1361000.0,727000.0,91935.2,0.0,89056.3
2024-01-28 02:45:00,1357000.0,724000.0,87714.7,0.0,84794.6
2024-01-28 02:50:00,1366000.0,726000.0,95319.7,0.0,92397.3
2024-01-28 02:55:00,1358000.0,726000.0,87591.7,0.0,84673.9
2024-01-28 03:00:00,1370000.0,725000.0,98972.1,0.0,96099.0
2024-01-28 03:05:00,1367000.0,720000.0,96325.8,0.0,93619.7
2024-01-28 03:10:00,1370000.0,725000.0,100865.0,0.0,98164.6
2024-01-28 03:15:00,1371000.0,722000.0,100683.0,0.0,98022.4
2024-01-28 03:20:00,1380000.0,722000.0,107486.0,0.0,104826.0
2024-01-28 03:25:00,1380000.0,724000.0,107923.0,0.0,105222.0
2024-01-28 03:30:00,1383000.0,723000.0,112755.0,0.0,110057.0
2024-01-28 03:35:00,1393000.0,722000.0,122577.0,0.0,119837.0
2024-01-28 03:40:00,1395000.0,716000.0,122233.0,0.0,119445.0
2024-01-28 03:45:00,1394000.0,718000.0,120780.0,0.0,117953.0
2024-01-28 03:50:00,1389000.0,719000.0,120654.0,0.0,117868.0
2024-01-28 03:55:00,1390000.0,719000.0,120600.0,0.0,117904.0
2024-01-28 04:00:00,1396000.0,727000.0,123845.0,0.0,121149.0
2024-01-28 04:05:00,1395000.0,722000.0,124550.0,0.0,121807.0
2024-01-28 04:10:00,1389000.0,719000.0,117533.0,0.0,114768.0
2024-01-28 04:15:00,1392000.0,719000.0,120407.0,0.0,117641.0
2024-01-28 04:20:00,1392000.0,720000.0,121122.0,0.0,118362.0
2024-01-28 04:25:00,1394000.0,720000.0,122921.0,0.0,120161.0
2024-01-28 04:30:00,1385000.0,724000.0,115671.0,0.0,112819.0
2024-01-28 04:35:00,1390000.0,728000.0,118732.0,0.0,115882.0
2024-01-28 04:40:00,1389000.0,724000.0,118601.0,0.0,115732.0
2024-01-28 04:45:00,1387000.0,731000.0,116786.0,0.0,113918.0
2024-01-28 04:50:00,1378000.0,738000.0,108395.0,0.0,105616.0
2024-01-28 04:55:00,1362000.0,734000.0,90723.2,0.0,87943.2
2024-01-28 05:00:00,1371000.0,734000.0,100117.0,0.0,97380.3
2024-01-28 05:05:00,1392000.0,736000.0,121472.0,0.0,118736.0
2024-01-28 05:10:00,1399000.0,736000.0,128378.0,0.0,125650.0
2024-01-28 05:15:00,1415000.0,743000.0,144304.0,0.0,141570.0
2024-01-28 05:20:00,1410000.0,738000.0,139061.0,0.0,136240.0
2024-01-28 05:25:00,1410000.0,740000.0,140059.0,0.0,137241.0
2024-01-28 05:30:00,1401000.0,742000.0,130146.0,0.0,127373.0
2024-01-28 05:35:00,1419000.0,746000.0,146601.0,0.0,143781.0
2024-01-28 05:40:00,1425000.0,746000.0,153077.0,0.0,150220.0
2024-01-28 05:45:00,1401000.0,751000.0,127704.0,0.0,124844.0
2024-01-28 05:50:00,1405000.0,751000.0,133665.0,0.0,130850.0
2024-01-28 05:55:00,1397000.0,754000.0,126985.0,0.0,124256.0
2024-01-28 06:00:00,1383000.0,760000.0,112485.0,0.0,109800.0
2024-01-28 06:05:00,1386000.0,761000.0,116035.0,0.0,113350.0
2024-01-28 06:10:00,1383000.0,769000.0,112122.0,0.0,109438.0
2024-01-28 06:15:00,1404000.0,772000.0,133720.0,0.0,130994.0
2024-01-28 06:20:00,1405000.0,774000.0,131167.0,0.0,128487.0
2024-01-28 06:25:00,1406000.0,774000.0,134286.0,0.0,131558.0
2024-01-28 06:30:00,1423000.0,773000.0,151614.0,0.0,148886.0
2024-01-28 06:35:00,1430000.0,773000.0,156256.0,0.0,153442.0
2024-01-28 06:40:00,1421000.0,780000.0,151400.0,0.0,148502.0
2024-01-28 06:45:00,1432000.0,775000.0,161989.0,0.0,159075.0
2024-01-28 06:50:00,1447000.0,774000.0,173787.0,0.0,170898.0
2024-01-28 06:55:00,1443000.0,778000.0,172327.0,0.0,169435.0
2024-01-28 07:00:00,1445000.0,784000.0,174305.0,0.0,171370.0
2024-01-28 07:05:00,1448000.0,786000.0,175788.0,0.0,172804.0
2024-01-28 07:10:00,1439000.0,790000.0,167716.0,0.0,164775.0
2024-01-28 07:15:00,1446000.0,795000.0,176878.0,0.0,173890.0
2024-01-28 07:20:00,1452000.0,800000.0,181776.0,0.0,178788.0
2024-01-28 07:25:00,1443000.0,809000.0,174619.0,0.0,171630.0
2024-01-28 07:30:00,1435000.0,794000.0,165429.0,0.0,162453.0
2024-01-28 07:35:00,1442000.0,799000.0,169049.0,0.0,166073.0
2024-01-28 07:40:00,1443000.0,800000.0,172806.0,0.0,169819.0
2024-01-28 07:45:00,1448000.0,798000.0,179700.0,0.0,176791.0
2024-01-28 07:50:00,1440000.0,799000.0,167313.0,0.0,164395.0
2024-01-28 07:55:00,1449000.0,793000.0,176489.0,0.0,173279.0
2024-01-28 08:00:00,1450000.0,791000.0,183649.0,0.0,180126.0
2024-01-28 08:05:00,1450000.0,790000.0,178727.0,1731.79,174391.0
2024-01-28 08:10:00,1435000.0,789000.0,163376.0,3152.22,157658.0
2024-01-28 08:15:00,1434000.0,780000.0,162698.0,5366.45,154773.0
2024-01-28 08:20:00,1430000.0,777000.0,158921.0,8390.07,147972.0
2024-01-28 08:25:00,1437000.0,773000.0,167319.0,12598.9,152211.0
2024-01-28 08:30:00,1427000.0,768000.0,161425.0,17737.8,141178.0
2024-01-28 08:35:00,1445000.0,763000.0,173175.0,23057.2,147621.0
