기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-11-07 00:00:00,1071000.0,600000.0,137050.0,0.0,136529.0
2024-11-07 00:05:00,1062000.0,596000.0,125036.0,0.0,124514.0
2024-11-07 00:10:00,1060000.0,594000.0,121049.0,0.0,120529.0
2024-11-07 00:15:00,1051000.0,589000.0,115554.0,0.0,115033.0
2024-11-07 00:20:00,1042000.0,578000.0,104690.0,0.0,104171.0
2024-11-07 00:25:00,1037000.0,577000.0,101563.0,0.0,101041.0
2024-11-07 00:30:00,1041000.0,573000.0,105320.0,0.0,104801.0
2024-11-07 00:35:00,1037000.0,571000.0,99379.5,0.0,98858.7
2024-11-07 00:40:00,1036000.0,569000.0,98959.4,0.0,98441.0
2024-11-07 00:45:00,1033000.0,563000.0,96492.9,0.0,95969.7
2024-11-07 00:50:00,1025000.0,561000.0,87450.2,0.0,86931.5
2024-11-07 00:55:00,1040000.0,560000.0,104807.0,0.0,104287.0
2024-11-07 01:00:00,1037000.0,557000.0,98859.3,0.0,98340.3
2024-11-07 01:05:00,1036000.0,553000.0,98989.4,0.0,98467.2
2024-11-07 01:10:00,1035000.0,551000.0,98170.0,0.0,97550.9
2024-11-07 01:15:00,1025000.0,544000.0,87378.4,0.0,86715.0
2024-11-07 01:20:00,1030000.0,542000.0,91712.1,0.0,91052.5
2024-11-07 01:25:00,1025000.0,540000.0,89065.2,0.0,88407.8
2024-11-07 01:30:00,1030000.0,541000.0,93092.8,0.0,92431.9
2024-11-07 01:35:00,1036000.0,542000.0,99682.1,0.0,99024.8
2024-11-07 01:40:00,1037000.0,543000.0,98917.7,0.0,98263.0
2024-11-07 01:45:00,1039000.0,541000.0,104003.0,0.0,103347.0
2024-11-07 01:50:00,1044000.0,537000.0,105411.0,0.0,104753.0
2024-11-07 01:55:00,1044000.0,537000.0,106344.0,0.0,105686.0
2024-11-07 02:00:00,1045000.0,534000.0,107230.0,0.0,106573.0
2024-11-07 02:05:00,1041000.0,533000.0,105200.0,0.0,104543.0
2024-11-07 02:10:00,1040000.0,533000.0,102562.0,0.0,101905.0
2024-11-07 02:15:00,1022000.0,532000.0,83707.2,0.0,83100.3
2024-11-07 02:20:00,1028000.0,532000.0,90906.7,0.0,90387.9
2024-11-07 02:25:00,1027000.0,529000.0,90002.1,0.0,89480.3
2024-11-07 02:30:00,1027000.0,529000.0,89117.3,0.0,88596.3
2024-11-07 02:35:00,1010000.0,527000.0,72203.2,0.0,71681.2
2024-11-07 02:40:00,1002000.0,523000.0,64609.7,0.0,64093.2
2024-11-07 02:45:00,1005000.0,524000.0,67132.1,0.0,66613.1
2024-11-07 02:50:00,1005000.0,524000.0,66156.6,0.0,65636.0
2024-11-07 02:55:00,999000.0,520000.0,61885.9,0.0,61366.4
