기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-03-25 00:00:00,1298000.0,688000.0,46353.3,0.0,32520.0
2024-03-25 00:05:00,1296000.0,685000.0,43563.8,0.0,28272.5
2024-03-25 00:10:00,1297000.0,685000.0,44733.7,0.0,29495.0
2024-03-25 00:15:00,1295000.0,678000.0,43059.3,0.0,29490.0
2024-03-25 00:20:00,1296000.0,678000.0,44501.9,0.0,30482.0
2024-03-25 00:25:00,1292000.0,670000.0,39629.8,0.0,25574.9
2024-03-25 00:30:00,1292000.0,669000.0,40403.6,0.0,26747.4
2024-03-25 00:35:00,1291000.0,665000.0,38861.2,0.0,25217.7
2024-03-25 00:40:00,1292000.0,662000.0,40391.1,0.0,26719.5
2024-03-25 00:45:00,1289000.0,655000.0,36890.8,0.0,22259.6
2024-03-25 00:50:00,1290000.0,652000.0,38063.4,0.0,24386.6
2024-03-25 00:55:00,1289000.0,651000.0,37889.9,0.0,24366.5
2024-03-25 01:00:00,1288000.0,645000.0,35912.6,0.0,22437.7
2024-03-25 01:05:00,1291000.0,642000.0,38195.5,0.0,24697.3
2024-03-25 01:10:00,1293000.0,636000.0,39708.1,0.0,26185.8
2024-03-25 01:15:00,1293000.0,637000.0,39722.6,0.0,26580.0
2024-03-25 01:20:00,1296000.0,632000.0,43582.5,0.0,29185.4
2024-03-25 01:25:00,1298000.0,627000.0,45384.6,0.0,31041.1
2024-03-25 01:30:00,1298000.0,630000.0,44693.0,0.0,30961.1
2024-03-25 01:35:00,1299000.0,629000.0,46388.9,0.0,32722.2
2024-03-25 01:40:00,1298000.0,626000.0,44432.4,0.0,30775.7
2024-03-25 01:45:00,1298000.0,628000.0,45143.9,0.0,31291.1
2024-03-25 01:50:00,1298000.0,625000.0,45167.1,0.0,30915.1
2024-03-25 01:55:00,1297000.0,622000.0,43629.1,0.0,29771.4
2024-03-25 02:00:00,1296000.0,622000.0,43190.4,0.0,29298.0
2024-03-25 02:05:00,1303000.0,618000.0,50317.4,0.0,36463.6
2024-03-25 02:10:00,1299000.0,618000.0,47473.7,0.0,33633.7
2024-03-25 02:15:00,1305000.0,617000.0,51790.0,0.0,37964.1
2024-03-25 02:20:00,1307000.0,614000.0,54637.5,0.0,40929.3
2024-03-25 02:25:00,1303000.0,611000.0,48790.9,0.0,35111.3
2024-03-25 02:30:00,1301000.0,614000.0,48460.0,0.0,34752.2
2024-03-25 02:35:00,1304000.0,613000.0,51156.1,0.0,37456.2
2024-03-25 02:40:00,1296000.0,611000.0,42865.3,0.0,29173.1
2024-03-25 02:45:00,1303000.0,611000.0,48885.9,0.0,34207.6
2024-03-25 02:50:00,1299000.0,609000.0,46115.7,0.0,31775.2
2024-03-25 02:55:00,1295000.0,611000.0,42114.1,0.0,28083.6
2024-03-25 03:00:00,1294000.0,610000.0,41514.4,0.0,27752.8
2024-03-25 03:05:00,1301000.0,613000.0,48078.5,0.0,33435.2
2024-03-25 03:10:00,1299000.0,609000.0,45502.3,0.0,30911.9
2024-03-25 03:15:00,1295000.0,604000.0,41393.8,0.0,27521.2
2024-03-25 03:20:00,1292000.0,603000.0,39465.0,0.0,25146.7
2024-03-25 03:25:00,1291000.0,605000.0,37894.0,0.0,24223.3
2024-03-25 03:30:00,1290000.0,603000.0,36729.6,0.0,22843.4
2024-03-25 03:35:00,1293000.0,606000.0,39873.1,0.0,25491.4
2024-03-25 03:40:00,1288000.0,603000.0,35214.5,0.0,21690.9
2024-03-25 03:45:00,1292000.0,604000.0,39584.9,0.0,25978.0
2024-03-25 03:50:00,1288000.0,605000.0,35166.8,0.0,21589.1
2024-03-25 03:55:00,1287000.0,603000.0,34393.6,0.0,20002.2
2024-03-25 04:00:00,1288000.0,609000.0,35840.4,0.0,22101.8
2024-03-25 04:05:00,1292000.0,608000.0,38445.3,0.0,24131.3
2024-03-25 04:10:00,1294000.0,602000.0,41336.5,0.0,26949.2
2024-03-25 04:15:00,1293000.0,602000.0,40510.0,0.0,26202.8
2024-03-25 04:20:00,1294000.0,602000.0,41486.4,0.0,27709.1
2024-03-25 04:25:00,1290000.0,609000.0,36350.5,0.0,22647.8
2024-03-25 04:30:00,1291000.0,607000.0,39211.2,0.0,25027.1
2024-03-25 04:35:00,1290000.0,608000.0,37180.3,0.0,23020.0
2024-03-25 04:40:00,1290000.0,609000.0,36839.6,0.0,21795.8
2024-03-25 04:45:00,1288000.0,605000.0,35340.3,0.0,21403.2
2024-03-25 04:50:00,1289000.0,608000.0,35656.3,0.0,21667.3
2024-03-25 04:55:00,1290000.0,609000.0,36886.8,0.0,22262.2
2024-03-25 05:00:00,1291000.0,609000.0,37880.4,0.0,23004.2
2024-03-25 05:05:00,1299000.0,612000.0,45864.9,0.0,31914.8
2024-03-25 05:10:00,1299000.0,614000.0,45962.1,0.0,31706.7
2024-03-25 05:15:00,1296000.0,620000.0,42794.4,0.0,29070.5
2024-03-25 05:20:00,1299000.0,618000.0,46502.2,0.0,32766.2
2024-03-25 05:25:00,1295000.0,617000.0,42660.4,0.0,27759.3
2024-03-25 05:30:00,1296000.0,619000.0,43244.4,0.0,29621.6
2024-03-25 05:35:00,1297000.0,623000.0,44034.1,0.0,30413.7
2024-03-25 05:40:00,1297000.0,624000.0,44021.9,0.0,30357.6
2024-03-25 05:45:00,1301000.0,633000.0,47625.2,0.0,33898.0
2024-03-25 05:50:00,1299000.0,632000.0,46708.0,0.0,33020.7
2024-03-25 05:55:00,1296000.0,627000.0,43237.7,0.0,29565.6
2024-03-25 06:00:00,1301000.0,636000.0,47654.3,0.0,33997.7
2024-03-25 06:05:00,1302000.0,645000.0,48604.4,0.0,34836.6
2024-03-25 06:10:00,1303000.0,650000.0,50945.3,0.0,35765.0
2024-03-25 06:15:00,1300000.0,652000.0,47428.8,0.0,33688.9
2024-03-25 06:20:00,1301000.0,656000.0,47887.4,0.0,34158.6
2024-03-25 06:25:00,1299000.0,652000.0,46367.6,0.0,32724.7
2024-03-25 06:30:00,1293000.0,648000.0,39256.8,0.0,28711.6
2024-03-25 06:35:00,1291000.0,651000.0,38115.8,0.0,27436.6
2024-03-25 06:40:00,1298000.0,661000.0,44698.9,0.0,29981.1
2024-03-25 06:45:00,1297000.0,666000.0,43747.9,0.0,29105.4
2024-03-25 06:50:00,1296000.0,665000.0,42611.2,0.0,29343.9
2024-03-25 06:55:00,1300000.0,670000.0,46595.0,0.0,32093.2
2024-03-25 07:00:00,1297000.0,675000.0,43982.9,0.0,28965.9
2024-03-25 07:05:00,1296000.0,680000.0,43610.2,0.0,30297.9
2024-03-25 07:10:00,1299000.0,683000.0,46686.2,0.0,31012.1
2024-03-25 07:15:00,1296000.0,682000.0,45348.8,1148.57,30360.0
2024-03-25 07:20:00,1301000.0,694000.0,48566.0,1952.85,33263.2
2024-03-25 07:25:00,1308000.0,700000.0,56329.8,2976.17,39260.6
2024-03-25 07:30:00,1308000.0,699000.0,56388.4,3957.2,37313.0
2024-03-25 07:35:00,1314000.0,707000.0,61538.4,4604.89,43114.4
2024-03-25 07:40:00,1311000.0,706000.0,59084.3,5098.86,40270.0
2024-03-25 07:45:00,1314000.0,702000.0,62092.0,5443.84,41993.1
2024-03-25 07:50:00,1317000.0,702000.0,64733.9,5998.13,44385.8
2024-03-25 07:55:00,1319000.0,701000.0,66584.0,8722.32,44004.2
2024-03-25 08:00:00,1319000.0,701000.0,65632.6,11960.7,39715.7
2024-03-25 08:05:00,1325000.0,710000.0,73269.6,16659.9,41855.8
2024-03-25 08:10:00,1327000.0,717000.0,76137.8,22679.4,39882.5
2024-03-25 08:15:00,1336000.0,709000.0,86539.7,26568.9,45855.4
2024-03-25 08:20:00,1343000.0,714000.0,92320.8,28210.2,49254.7
2024-03-25 08:25:00,1345000.0,723000.0,95600.7,30660.2,50922.1
2024-03-25 08:30:00,1351000.0,730000.0,101446.0,35397.4,51857.8
2024-03-25 08:35:00,1349000.0,708000.0,97643.0,35553.9,47273.1
