기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-04-15 00:00:00,1443000.0,627000.0,230540.0,0.0,216221.0
2024-04-15 00:05:00,1443000.0,629000.0,235524.0,0.0,221030.0
2024-04-15 00:10:00,1451000.0,627000.0,239996.0,0.0,224856.0
2024-04-15 00:15:00,1443000.0,617000.0,227884.0,0.0,214042.0
2024-04-15 00:20:00,1428000.0,613000.0,210473.0,0.0,196654.0
2024-04-15 00:25:00,1436000.0,616000.0,224815.0,0.0,210050.0
2024-04-15 00:30:00,1436000.0,612000.0,225315.0,0.0,210901.0
2024-04-15 00:35:00,1449000.0,607000.0,239402.0,0.0,224982.0
2024-04-15 00:40:00,1443000.0,601000.0,232003.0,0.0,217114.0
2024-04-15 00:45:00,1431000.0,598000.0,219365.0,0.0,205104.0
2024-04-15 00:50:00,1428000.0,595000.0,216675.0,0.0,202794.0
2024-04-15 00:55:00,1430000.0,596000.0,219885.0,0.0,204854.0
2024-04-15 01:00:00,1415000.0,593000.0,207033.0,0.0,191959.0
2024-04-15 01:05:00,1411000.0,588000.0,200962.0,0.0,185397.0
2024-04-15 01:10:00,1430000.0,592000.0,218539.0,0.0,203215.0
2024-04-15 01:15:00,1431000.0,592000.0,217625.0,0.0,202384.0
2024-04-15 01:20:00,1428000.0,588000.0,214704.0,0.0,200368.0
2024-04-15 01:25:00,1421000.0,580000.0,207096.0,0.0,192661.0
2024-04-15 01:30:00,1426000.0,580000.0,218242.0,0.0,203316.0
2024-04-15 01:35:00,1443000.0,583000.0,234840.0,0.0,220196.0
2024-04-15 01:40:00,1432000.0,586000.0,224444.0,0.0,210210.0
2024-04-15 01:45:00,1437000.0,582000.0,226330.0,0.0,212285.0
2024-04-15 01:50:00,1426000.0,576000.0,213088.0,0.0,197071.0
2024-04-15 01:55:00,1418000.0,580000.0,209319.0,0.0,193801.0
2024-04-15 02:00:00,1402000.0,580000.0,191450.0,0.0,177010.0
2024-04-15 02:05:00,1397000.0,578000.0,186947.0,0.0,172242.0
2024-04-15 02:10:00,1408000.0,575000.0,199172.0,0.0,183784.0
2024-04-15 02:15:00,1412000.0,569000.0,202065.0,0.0,187690.0
2024-04-15 02:20:00,1420000.0,576000.0,210426.0,0.0,195838.0
2024-04-15 02:25:00,1426000.0,577000.0,215834.0,0.0,200151.0
2024-04-15 02:30:00,1424000.0,576000.0,219716.0,0.0,204238.0
2024-04-15 02:35:00,1420000.0,576000.0,210485.0,0.0,196383.0
2024-04-15 02:40:00,1431000.0,575000.0,224066.0,0.0,208570.0
2024-04-15 02:45:00,1448000.0,580000.0,238373.0,0.0,222748.0
2024-04-15 02:50:00,1451000.0,576000.0,238627.0,0.0,224153.0
2024-04-15 02:55:00,1437000.0,575000.0,228619.0,0.0,213986.0
2024-04-15 03:00:00,1448000.0,573000.0,235413.0,0.0,219790.0
2024-04-15 03:05:00,1457000.0,567000.0,244063.0,0.0,228984.0
2024-04-15 03:10:00,1454000.0,569000.0,242508.0,0.0,228074.0
