기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-02-22 00:00:00,1347000.0,705000.0,54847.3,0.0,42501.8
2024-02-22 00:05:00,1345000.0,705000.0,54206.8,0.0,41880.5
2024-02-22 00:10:00,1354000.0,702000.0,62823.1,0.0,50405.0
2024-02-22 00:15:00,1359000.0,697000.0,68175.1,0.0,53951.6
2024-02-22 00:20:00,1355000.0,697000.0,65776.8,0.0,52550.3
2024-02-22 00:25:00,1357000.0,692000.0,66603.8,0.0,53196.5
2024-02-22 00:30:00,1367000.0,689000.0,79215.6,0.0,64646.1
2024-02-22 00:35:00,1374000.0,686000.0,82321.4,0.0,68591.5
2024-02-22 00:40:00,1362000.0,679000.0,71992.1,0.0,58352.9
2024-02-22 00:45:00,1368000.0,678000.0,76424.3,0.0,63094.4
2024-02-22 00:50:00,1365000.0,681000.0,72651.5,0.0,59059.6
2024-02-22 00:55:00,1365000.0,678000.0,73069.4,0.0,59334.9
2024-02-22 01:00:00,1357000.0,669000.0,66503.9,0.0,52930.5
2024-02-22 01:05:00,1361000.0,668000.0,71201.3,0.0,57507.3
2024-02-22 01:10:00,1362000.0,668000.0,70501.2,0.0,56648.4
2024-02-22 01:15:00,1357000.0,663000.0,67640.5,0.0,54367.8
2024-02-22 01:20:00,1356000.0,657000.0,64725.5,0.0,51744.2
2024-02-22 01:25:00,1359000.0,659000.0,68125.0,0.0,55146.4
2024-02-22 01:30:00,1364000.0,660000.0,72231.4,0.0,57661.2
2024-02-22 01:35:00,1369000.0,655000.0,78751.6,0.0,64199.1
2024-02-22 01:40:00,1365000.0,651000.0,74109.1,0.0,61829.2
2024-02-22 01:45:00,1379000.0,652000.0,88533.1,0.0,75203.3
2024-02-22 01:50:00,1381000.0,651000.0,87466.4,0.0,74111.4
2024-02-22 01:55:00,1376000.0,650000.0,85846.9,0.0,72491.7
2024-02-22 02:00:00,1365000.0,644000.0,73376.5,0.0,60150.1
2024-02-22 02:05:00,1374000.0,643000.0,81472.9,0.0,68957.8
2024-02-22 02:10:00,1380000.0,644000.0,89280.2,0.0,76845.1
2024-02-22 02:15:00,1384000.0,642000.0,90954.0,0.0,77197.3
