기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-10-30 00:00:00,1369000.0,596000.0,83554.2,0.0,69552.4
2024-10-30 00:05:00,1271000.0,588000.0,84923.0,0.0,72580.8
2024-10-30 00:10:00,1266000.0,586000.0,81054.8,0.0,68876.5
2024-10-30 00:15:00,1271000.0,582000.0,84967.2,0.0,71463.9
2024-10-30 00:20:00,1269000.0,576000.0,83920.4,0.0,68808.5
2024-10-30 00:25:00,1263000.0,576000.0,78146.0,0.0,65746.8
2024-10-30 00:30:00,1265000.0,575000.0,79841.2,0.0,67482.9
2024-10-30 00:35:00,1258000.0,569000.0,73171.2,0.0,59890.4
2024-10-30 00:40:00,1257000.0,564000.0,72456.8,0.0,59912.0
2024-10-30 00:45:00,1257000.0,565000.0,71306.9,0.0,58871.6
2024-10-30 00:50:00,1252000.0,562000.0,66546.6,0.0,54098.1
2024-10-30 00:55:00,1255000.0,559000.0,69625.4,0.0,57140.4
2024-10-30 01:00:00,1255000.0,555000.0,70381.5,0.0,57919.9
2024-10-30 01:05:00,1251000.0,552000.0,65825.0,0.0,52810.7
2024-10-30 01:10:00,1256000.0,549000.0,70055.0,0.0,54883.9
2024-10-30 01:15:00,1250000.0,546000.0,65021.5,0.0,52508.7
2024-10-30 01:20:00,1259000.0,546000.0,73544.4,0.0,60487.9
2024-10-30 01:25:00,1261000.0,546000.0,75319.1,0.0,60148.3
2024-10-30 01:30:00,1252000.0,544000.0,65684.3,0.0,53180.7
2024-10-30 01:35:00,1258000.0,542000.0,71939.3,0.0,58288.4
2024-10-30 01:40:00,1261000.0,541000.0,74373.7,0.0,58878.2
2024-10-30 01:45:00,1253000.0,535000.0,67241.9,0.0,54073.2
2024-10-30 01:50:00,1253000.0,533000.0,66923.2,0.0,53804.7
2024-10-30 01:55:00,1252000.0,530000.0,66237.0,0.0,53679.6
2024-10-30 02:00:00,1251000.0,527000.0,64760.3,0.0,52204.9
2024-10-30 02:05:00,1253000.0,527000.0,65806.9,0.0,52330.6
2024-10-30 02:10:00,1252000.0,526000.0,65390.2,0.0,51960.9
2024-10-30 02:15:00,1252000.0,525000.0,65263.0,0.0,52279.5
2024-10-30 02:20:00,1251000.0,524000.0,64488.4,0.0,49971.1
2024-10-30 02:25:00,1246000.0,520000.0,60022.7,0.0,47617.8
2024-10-30 02:30:00,1253000.0,522000.0,67080.7,0.0,52906.4
2024-10-30 02:35:00,1251000.0,521000.0,65217.0,0.0,50846.8
2024-10-30 02:40:00,1251000.0,517000.0,64527.1,0.0,50978.6
2024-10-30 02:45:00,1252000.0,515000.0,66688.9,0.0,52541.1
2024-10-30 02:50:00,1248000.0,516000.0,62514.7,0.0,49765.6
2024-10-30 02:55:00,1251000.0,512000.0,65132.1,0.0,50328.6
2024-10-30 03:00:00,1253000.0,511000.0,66633.1,0.0,52824.2
2024-10-30 03:05:00,1253000.0,511000.0,64871.8,0.0,52345.3
2024-10-30 03:10:00,1250000.0,509000.0,62513.2,0.0,49296.3
2024-10-30 03:15:00,1255000.0,511000.0,66719.8,0.0,52504.8
2024-10-30 03:20:00,1256000.0,504000.0,67745.9,0.0,55406.5
2024-10-30 03:25:00,1253000.0,505000.0,63021.2,0.0,50671.2
2024-10-30 03:30:00,1265000.0,504000.0,77283.1,0.0,62085.0
2024-10-30 03:35:00,1265000.0,504000.0,76684.6,0.0,63538.3
2024-10-30 03:40:00,1268000.0,503000.0,81145.3,0.0,67058.8
2024-10-30 03:45:00,1266000.0,502000.0,78575.1,0.0,65220.7
2024-10-30 03:50:00,1265000.0,504000.0,77667.3,0.0,65174.5
2024-10-30 03:55:00,1270000.0,466000.0,82423.3,0.0,66945.1
2024-10-30 04:00:00,1270000.0,457000.0,81279.7,0.0,68709.9
2024-10-30 04:05:00,1268000.0,459000.0,80769.9,0.0,67396.6
2024-10-30 04:10:00,1268000.0,455000.0,81605.6,0.0,66971.5
2024-10-30 04:15:00,1269000.0,457000.0,80690.8,0.0,68268.9
2024-10-30 04:20:00,1271000.0,458000.0,82509.6,0.0,70108.8
2024-10-30 04:25:00,1273000.0,461000.0,85023.1,0.0,72588.2
2024-10-30 04:30:00,1273000.0,462000.0,85027.6,0.0,71188.8
2024-10-30 04:35:00,1267000.0,465000.0,78280.4,0.0,65231.7
2024-10-30 04:40:00,1274000.0,466000.0,86663.5,0.0,73184.0
2024-10-30 04:45:00,1279000.0,467000.0,90798.1,0.0,76635.3
2024-10-30 04:50:00,1283000.0,470000.0,96493.7,0.0,83895.9
2024-10-30 04:55:00,1286000.0,469000.0,98020.7,0.0,84939.0
2024-10-30 05:00:00,1292000.0,472000.0,103962.0,0.0,89256.3
2024-10-30 05:05:00,1315000.0,477000.0,126030.0,0.0,113544.0
2024-10-30 05:10:00,1318000.0,480000.0,128174.0,0.0,114498.0
2024-10-30 05:15:00,1319000.0,483000.0,129281.0,0.0,115554.0
2024-10-30 05:20:00,1318000.0,482000.0,127934.0,0.0,113386.0
2024-10-30 05:25:00,1324000.0,484000.0,134065.0,0.0,121053.0
2024-10-30 05:30:00,1323000.0,485000.0,133131.0,0.0,120212.0
2024-10-30 05:35:00,1327000.0,487000.0,137019.0,0.0,121504.0
2024-10-30 05:40:00,1322000.0,489000.0,132100.0,0.0,119584.0
2024-10-30 05:45:00,1329000.0,493000.0,138849.0,0.0,126377.0
2024-10-30 05:50:00,1338000.0,498000.0,148101.0,0.0,133193.0
2024-10-30 05:55:00,1351000.0,501000.0,162801.0,0.0,149385.0
2024-10-30 06:00:00,1340000.0,524000.0,149773.0,0.0,136068.0
2024-10-30 06:05:00,1339000.0,532000.0,149410.0,0.0,135597.0
2024-10-30 06:10:00,1343000.0,537000.0,154162.0,0.0,141343.0
2024-10-30 06:15:00,1350000.0,537000.0,157544.0,0.0,142039.0
2024-10-30 06:20:00,1347000.0,540000.0,157323.0,0.0,142302.0
2024-10-30 06:25:00,1335000.0,544000.0,145323.0,0.0,132912.0
2024-10-30 06:30:00,1335000.0,545000.0,147033.0,0.0,131411.0
2024-10-30 06:35:00,1325000.0,549000.0,134966.0,0.0,121912.0
2024-10-30 06:40:00,1312000.0,554000.0,120650.0,0.0,106383.0
2024-10-30 06:45:00,1301000.0,553000.0,109917.0,0.0,94686.2
2024-10-30 06:50:00,1308000.0,555000.0,116233.0,0.0,103482.0
2024-10-30 06:55:00,1313000.0,555000.0,123203.0,0.0,108070.0
2024-10-30 07:00:00,1315000.0,560000.0,124374.0,0.0,109923.0
2024-10-30 07:05:00,1284000.0,566000.0,121489.0,0.0,107841.0
2024-10-30 07:10:00,1283000.0,571000.0,120376.0,0.0,104468.0
2024-10-30 07:15:00,1289000.0,571000.0,126070.0,1218.54,111441.0
2024-10-30 07:20:00,1294000.0,576000.0,131793.0,2763.72,114792.0
2024-10-30 07:25:00,1298000.0,578000.0,134961.0,4816.65,116553.0
2024-10-30 07:30:00,1300000.0,574000.0,136174.0,6840.95,117179.0
2024-10-30 07:35:00,1308000.0,585000.0,143674.0,9083.09,119225.0
2024-10-30 07:40:00,1315000.0,591000.0,152203.0,11530.2,124904.0
2024-10-30 07:45:00,1317000.0,594000.0,153976.0,14216.2,126349.0
2024-10-30 07:50:00,1326000.0,590000.0,162231.0,15313.2,132402.0
2024-10-30 07:55:00,1322000.0,595000.0,157752.0,17276.1,125043.0
2024-10-30 08:00:00,1328000.0,601000.0,166194.0,19876.4,131883.0
2024-10-30 08:05:00,1193000.0,602000.0,171708.0,24272.2,134205.0
2024-10-30 08:10:00,1208000.0,610000.0,185629.0,27163.9,143296.0
2024-10-30 08:15:00,1209000.0,611000.0,186148.0,29859.2,143906.0
2024-10-30 08:20:00,1215000.0,600000.0,192164.0,34958.9,141705.0
2024-10-30 08:25:00,1217000.0,595000.0,195061.0,36440.3,143025.0
2024-10-30 08:30:00,1222000.0,570000.0,199135.0,38060.6,147534.0
2024-10-30 08:35:00,1234000.0,591000.0,211721.0,46595.4,152125.0
2024-10-30 08:40:00,1248000.0,610000.0,223858.0,58665.5,149615.0
2024-10-30 08:45:00,1252000.0,628000.0,228567.0,67299.2,147594.0
2024-10-30 08:50:00,1251000.0,615000.0,228619.0,65479.9,149124.0
2024-10-30 08:55:00,1256000.0,595000.0,233377.0,64235.2,153502.0
2024-10-30 09:00:00,1251000.0,576000.0,226325.0,62815.8,147803.0
2024-10-30 09:05:00,1209000.0,595000.0,230360.0,71618.1,144206.0
2024-10-30 09:10:00,1222000.0,632000.0,242898.0,85871.9,142665.0
2024-10-30 09:15:00,1225000.0,621000.0,245592.0,94208.6,137256.0
2024-10-30 09:20:00,1217000.0,600000.0,237698.0,93916.7,127954.0
2024-10-30 09:25:00,1211000.0,590000.0,233926.0,92684.1,125505.0
2024-10-30 09:30:00,1210000.0,597000.0,232616.0,100074.0,116871.0
2024-10-30 09:35:00,1216000.0,611000.0,236167.0,109369.0,111962.0
2024-10-30 09:40:00,1212000.0,596000.0,233216.0,112524.0,105972.0
2024-10-30 09:45:00,1211000.0,604000.0,232400.0,116698.0,102354.0
2024-10-30 09:50:00,1228000.0,601000.0,248848.0,120134.0,113326.0
2024-10-30 09:55:00,1228000.0,621000.0,248306.0,126523.0,106392.0
2024-10-30 10:00:00,1225000.0,621000.0,246328.0,128389.0,102698.0
2024-10-30 10:05:00,1258000.0,591000.0,239382.0,127735.0,98068.8
2024-10-30 10:10:00,1248000.0,554000.0,228112.0,125082.0,87806.4
2024-10-30 10:15:00,1251000.0,554000.0,231741.0,128885.0,87520.7
2024-10-30 10:20:00,1258000.0,572000.0,238947.0,146592.0,76961.4
2024-10-30 10:25:00,1275000.0,580000.0,254716.0,165756.0,75106.4
2024-10-30 10:30:00,1285000.0,601000.0,265348.0,171639.0,78410.9
2024-10-30 10:35:00,1275000.0,571000.0,256183.0,171208.0,69195.3
2024-10-30 10:40:00,1275000.0,593000.0,254447.0,176258.0,65342.0
2024-10-30 10:45:00,1283000.0,596000.0,264469.0,179493.0,72185.0
2024-10-30 10:50:00,1284000.0,572000.0,263580.0,181251.0,67014.7
2024-10-30 10:55:00,1274000.0,606000.0,254424.0,176808.0,64870.5
2024-10-30 11:00:00,1290000.0,575000.0,270404.0,186929.0,70222.2
2024-10-30 11:05:00,1283000.0,547000.0,260736.0,182371.0,63382.0
2024-10-30 11:10:00,1282000.0,555000.0,258628.0,179902.0,66393.1
2024-10-30 11:15:00,1304000.0,538000.0,280601.0,201089.0,65015.8
2024-10-30 11:20:00,1311000.0,576000.0,287288.0,212952.0,60166.5
2024-10-30 11:25:00,1319000.0,587000.0,295941.0,219060.0,64375.0
2024-10-30 11:30:00,1336000.0,585000.0,312401.0,233324.0,64537.8
2024-10-30 11:35:00,1326000.0,541000.0,303873.0,224188.0,67598.8
2024-10-30 11:40:00,1323000.0,514000.0,299902.0,220334.0,67277.4
2024-10-30 11:45:00,1345000.0,530000.0,322779.0,230289.0,77171.1
2024-10-30 11:50:00,1364000.0,542000.0,340407.0,247961.0,79600.8
2024-10-30 11:55:00,1360000.0,571000.0,335076.0,264633.0,56840.7
2024-10-30 12:00:00,1373000.0,561000.0,350140.0,272770.0,62272.6
2024-10-30 12:05:00,1370000.0,561000.0,349756.0,280610.0,55630.7
2024-10-30 12:10:00,1377000.0,575000.0,354925.0,279593.0,62738.2
2024-10-30 12:15:00,1383000.0,579000.0,361421.0,290261.0,57437.5
2024-10-30 12:20:00,1383000.0,576000.0,361515.0,292754.0,55976.6
2024-10-30 12:25:00,1383000.0,573000.0,360843.0,288238.0,59789.2
2024-10-30 12:30:00,1388000.0,582000.0,368045.0,292728.0,62337.6
2024-10-30 12:35:00,1393000.0,602000.0,373067.0,293975.0,65431.5
