기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-04-10 00:00:00,1297000.0,703000.0,36771.4,0.0,20069.8
2024-04-10 00:05:00,1298000.0,696000.0,38486.3,0.0,21347.3
2024-04-10 00:10:00,1295000.0,691000.0,34658.5,0.0,18930.1
2024-04-10 00:15:00,1292000.0,691000.0,31233.4,0.0,15232.3
2024-04-10 00:20:00,1290000.0,685000.0,29744.9,0.0,13795.4
2024-04-10 00:25:00,1288000.0,680000.0,28456.8,0.0,13299.2
2024-04-10 00:30:00,1291000.0,682000.0,31449.2,0.0,15029.4
2024-04-10 00:35:00,1292000.0,678000.0,31779.6,0.0,16038.8
2024-04-10 00:40:00,1291000.0,676000.0,32072.1,0.0,16720.1
2024-04-10 00:45:00,1291000.0,675000.0,31853.5,0.0,16506.3
2024-04-10 00:50:00,1291000.0,673000.0,33077.9,0.0,17722.3
2024-04-10 00:55:00,1291000.0,669000.0,34208.3,0.0,17350.7
2024-04-10 01:00:00,1291000.0,666000.0,34602.2,0.0,17057.6
2024-04-10 01:05:00,1291000.0,662000.0,32251.6,0.0,15943.8
2024-04-10 01:10:00,1291000.0,659000.0,30593.1,0.0,15309.7
2024-04-10 01:15:00,1291000.0,656000.0,30468.3,0.0,15164.5
2024-04-10 01:20:00,1291000.0,658000.0,32734.1,0.0,17396.0
2024-04-10 01:25:00,1291000.0,659000.0,32014.0,0.0,16665.9
2024-04-10 01:30:00,1291000.0,654000.0,31757.1,0.0,15633.9
2024-04-10 01:35:00,1291000.0,651000.0,28185.0,0.0,12951.8
2024-04-10 01:40:00,1291000.0,658000.0,27733.3,0.0,12449.1
2024-04-10 01:45:00,1291000.0,646000.0,30294.1,0.0,13558.6
2024-04-10 01:50:00,1291000.0,640000.0,28976.2,0.0,13676.9
2024-04-10 01:55:00,1291000.0,636000.0,27177.4,0.0,12666.5
2024-04-10 02:00:00,1291000.0,640000.0,29038.0,0.0,15793.4
2024-04-10 02:05:00,1299000.0,646000.0,37955.5,0.0,24660.5
2024-04-10 02:10:00,1299000.0,642000.0,38433.9,0.0,24899.7
2024-04-10 02:15:00,1300000.0,639000.0,38513.9,0.0,24288.4
2024-04-10 02:20:00,1302000.0,640000.0,39584.0,0.0,25344.1
2024-04-10 02:25:00,1300000.0,634000.0,39215.2,0.0,25378.1
2024-04-10 02:30:00,1303000.0,638000.0,42469.0,0.0,27468.3
2024-04-10 02:35:00,1301000.0,639000.0,39103.0,0.0,24901.4
2024-04-10 02:40:00,1307000.0,638000.0,45540.5,0.0,30462.8
2024-04-10 02:45:00,1256000.0,638000.0,46936.0,0.0,31992.2
2024-04-10 02:50:00,1256000.0,637000.0,45850.8,0.0,31625.1
2024-04-10 02:55:00,1253000.0,636000.0,42470.5,0.0,27570.0
2024-04-10 03:00:00,1254000.0,634000.0,42491.0,0.0,28131.4
2024-04-10 03:05:00,1252000.0,629000.0,39842.2,0.0,25512.9
2024-04-10 03:10:00,1250000.0,632000.0,38237.4,0.0,23945.6
2024-04-10 03:15:00,1252000.0,627000.0,38724.2,0.0,23899.5
2024-04-10 03:20:00,1248000.0,629000.0,35869.8,0.0,19357.0
2024-04-10 03:25:00,1244000.0,626000.0,32208.9,0.0,17669.1
2024-04-10 03:30:00,1246000.0,627000.0,34003.5,0.0,19756.2
2024-04-10 03:35:00,1245000.0,624000.0,34153.1,0.0,19479.8
2024-04-10 03:40:00,1245000.0,628000.0,33258.8,0.0,17150.2
2024-04-10 03:45:00,1243000.0,627000.0,30749.5,0.0,16477.9
2024-04-10 03:50:00,1246000.0,623000.0,33256.2,0.0,16904.7
2024-04-10 03:55:00,1242000.0,624000.0,29900.0,0.0,15197.4
2024-04-10 04:00:00,1242000.0,624000.0,30230.0,0.0,15633.0
2024-04-10 04:05:00,1243000.0,627000.0,29954.5,0.0,13370.0
2024-04-10 04:10:00,1242000.0,620000.0,28651.8,0.0,14486.0
2024-04-10 04:15:00,1239000.0,626000.0,25684.2,0.0,11472.2
2024-04-10 04:20:00,1241000.0,625000.0,27986.2,0.0,12026.4
2024-04-10 04:25:00,1239000.0,624000.0,26198.0,0.0,11861.8
2024-04-10 04:30:00,1241000.0,627000.0,27914.1,0.0,10789.7
2024-04-10 04:35:00,1239000.0,628000.0,25782.9,0.0,9747.91
2024-04-10 04:40:00,1235000.0,628000.0,21672.8,0.0,6767.02
2024-04-10 04:45:00,1234000.0,627000.0,21900.4,0.0,7442.06
2024-04-10 04:50:00,1235000.0,630000.0,22494.7,0.0,8049.9
2024-04-10 04:55:00,1234000.0,632000.0,21291.3,0.0,6948.8
2024-04-10 05:00:00,1234000.0,635000.0,24676.0,0.0,10362.9
2024-04-10 05:05:00,1242000.0,639000.0,28563.6,0.0,13218.5
2024-04-10 05:10:00,1241000.0,643000.0,27906.8,0.0,13501.5
2024-04-10 05:15:00,1240000.0,645000.0,27510.5,0.0,13187.7
2024-04-10 05:20:00,1240000.0,650000.0,27156.0,0.0,12863.1
2024-04-10 05:25:00,1241000.0,652000.0,27862.5,0.0,13690.6
2024-04-10 05:30:00,1239000.0,653000.0,26099.9,0.0,11895.9
2024-04-10 05:35:00,1236000.0,657000.0,22343.3,0.0,8156.13
2024-04-10 05:40:00,1237000.0,658000.0,23862.1,0.0,9707.36
2024-04-10 05:45:00,1236000.0,654000.0,22566.3,0.0,8539.59
2024-04-10 05:50:00,1237000.0,656000.0,23970.6,0.0,10328.9
2024-04-10 05:55:00,1235000.0,655000.0,21687.4,0.0,8003.15
2024-04-10 06:00:00,1235000.0,656000.0,22191.5,0.0,8182.36
2024-04-10 06:05:00,1235000.0,656000.0,21954.0,0.0,7723.83
2024-04-10 06:10:00,1236000.0,653000.0,23411.3,0.0,8595.64
2024-04-10 06:15:00,1237000.0,655000.0,23708.7,0.0,8790.47
2024-04-10 06:20:00,1238000.0,651000.0,24266.8,0.0,9198.0
2024-04-10 06:25:00,1236000.0,648000.0,23354.4,0.0,8226.35
2024-04-10 06:30:00,1237000.0,651000.0,24564.0,1020.98,8856.77
2024-04-10 06:35:00,1238000.0,648000.0,25043.7,1677.07,9173.48
2024-04-10 06:40:00,1238000.0,643000.0,25489.3,2562.97,8695.81
2024-04-10 06:45:00,1240000.0,640000.0,26370.9,3800.41,8277.13
2024-04-10 06:50:00,1239000.0,638000.0,26140.9,5321.33,7166.67
2024-04-10 06:55:00,1243000.0,637000.0,30293.0,7383.67,8568.99
2024-04-10 07:00:00,1247000.0,625000.0,33718.5,9648.8,8302.7
2024-04-10 07:05:00,1246000.0,620000.0,36225.2,12731.2,10037.0
2024-04-10 07:10:00,1253000.0,614000.0,43326.2,16456.1,10875.5
2024-04-10 07:15:00,1259000.0,606000.0,49460.0,20394.8,14369.2
2024-04-10 07:20:00,1262000.0,601000.0,51920.3,24787.7,12973.8
2024-04-10 07:25:00,1266000.0,593000.0,56282.5,28805.0,14124.1
2024-04-10 07:30:00,1272000.0,578000.0,61862.6,32878.2,15591.9
2024-04-10 07:35:00,1277000.0,570000.0,67379.5,37399.0,16617.4
2024-04-10 07:40:00,1284000.0,562000.0,73942.0,42494.4,16348.0
2024-04-10 07:45:00,1287000.0,547000.0,76631.3,48243.8,14021.8
2024-04-10 07:50:00,1293000.0,541000.0,83323.9,54437.5,14683.0
2024-04-10 07:55:00,1301000.0,539000.0,90941.7,61744.7,15145.2
2024-04-10 08:00:00,1309000.0,533000.0,98090.7,69853.4,14943.7
2024-04-10 08:05:00,1317000.0,538000.0,110004.0,77374.5,17034.8
2024-04-10 08:10:00,1324000.0,534000.0,116158.0,86124.8,15386.9
2024-04-10 08:15:00,1332000.0,547000.0,123866.0,94713.2,15763.9
2024-04-10 08:20:00,1343000.0,544000.0,134383.0,100264.0,19424.5
2024-04-10 08:25:00,1350000.0,556000.0,141318.0,105078.0,21643.7
2024-04-10 08:30:00,1352000.0,557000.0,144441.0,108685.0,22227.7
2024-04-10 08:35:00,1357000.0,548000.0,148607.0,112183.0,21005.3
2024-04-10 08:40:00,1360000.0,536000.0,151355.0,110685.0,25086.0
2024-04-10 08:45:00,1365000.0,526000.0,156929.0,114683.0,27305.8
2024-04-10 08:50:00,1376000.0,530000.0,168285.0,121011.0,32226.6
2024-04-10 08:55:00,1383000.0,532000.0,174147.0,130045.0,30523.6
2024-04-10 09:00:00,1388000.0,542000.0,179987.0,135335.0,31241.4
2024-04-10 09:05:00,1427000.0,543000.0,189058.0,142203.0,33581.6
2024-04-10 09:10:00,1433000.0,538000.0,195016.0,147203.0,33213.9
2024-04-10 09:15:00,1436000.0,534000.0,197552.0,148825.0,35038.8
2024-04-10 09:20:00,1444000.0,537000.0,205317.0,154962.0,34406.4
2024-04-10 09:25:00,1453000.0,548000.0,215195.0,160524.0,40016.7
2024-04-10 09:30:00,1457000.0,550000.0,218696.0,162677.0,42108.4
2024-04-10 09:35:00,1459000.0,545000.0,221153.0,164210.0,41638.3
2024-04-10 09:40:00,1454000.0,533000.0,216606.0,163754.0,37426.1
2024-04-10 09:45:00,1463000.0,520000.0,223805.0,167718.0,41742.9
2024-04-10 09:50:00,1467000.0,527000.0,229469.0,172388.0,42129.9
2024-04-10 09:55:00,1480000.0,523000.0,241884.0,179844.0,46432.4
2024-04-10 10:00:00,1483000.0,526000.0,244859.0,190326.0,40169.3
2024-04-10 10:05:00,1496000.0,531000.0,251551.0,194304.0,42086.0
2024-04-10 10:10:00,1506000.0,523000.0,262259.0,203388.0,42587.6
2024-04-10 10:15:00,1516000.0,510000.0,272933.0,207242.0,49892.6
2024-04-10 10:20:00,1502000.0,487000.0,259084.0,206662.0,37446.3
2024-04-10 10:25:00,1505000.0,496000.0,260796.0,216876.0,30638.5
2024-04-10 10:30:00,1529000.0,520000.0,285171.0,230417.0,40300.1
2024-04-10 10:35:00,1539000.0,526000.0,293530.0,241236.0,37258.0
2024-04-10 10:40:00,1544000.0,540000.0,300375.0,246858.0,39517.0
2024-04-10 10:45:00,1548000.0,533000.0,303901.0,246552.0,42220.6
2024-04-10 10:50:00,1543000.0,515000.0,300469.0,246157.0,39081.3
2024-04-10 10:55:00,1536000.0,501000.0,292500.0,246599.0,32074.1
2024-04-10 11:00:00,1535000.0,485000.0,288788.0,246125.0,28614.8
2024-04-10 11:05:00,1543000.0,512000.0,300958.0,256916.0,28820.8
2024-04-10 11:10:00,1555000.0,533000.0,311992.0,259361.0,38588.5
2024-04-10 11:15:00,1569000.0,553000.0,328193.0,268909.0,42727.9
2024-04-10 11:20:00,1564000.0,547000.0,323079.0,267576.0,41617.0
2024-04-10 11:25:00,1551000.0,510000.0,309898.0,255368.0,39888.4
2024-04-10 11:30:00,1545000.0,478000.0,304158.0,249984.0,39573.0
2024-04-10 11:35:00,1543000.0,471000.0,302016.0,254087.0,31736.7
2024-04-10 11:40:00,1552000.0,509000.0,310366.0,265914.0,29801.3
2024-04-10 11:45:00,1568000.0,526000.0,327529.0,282938.0,30509.1
2024-04-10 11:50:00,1563000.0,521000.0,322286.0,285269.0,22932.0
2024-04-10 11:55:00,1554000.0,514000.0,314203.0,275887.0,22868.1
2024-04-10 12:00:00,1563000.0,499000.0,321399.0,272932.0,32904.5
2024-04-10 12:05:00,1556000.0,480000.0,317124.0,274162.0,29265.8
2024-04-10 12:10:00,1548000.0,453000.0,312589.0,271954.0,25205.9
2024-04-10 12:15:00,1550000.0,465000.0,314524.0,279342.0,21849.8
2024-04-10 12:20:00,1567000.0,494000.0,330596.0,294245.0,23577.1
2024-04-10 12:25:00,1574000.0,526000.0,338374.0,300263.0,25388.6
2024-04-10 12:30:00,1578000.0,514000.0,341480.0,307070.0,21623.4
2024-04-10 12:35:00,1576000.0,524000.0,340329.0,303788.0,23756.5
2024-04-10 12:40:00,1569000.0,524000.0,332974.0,296816.0,23666.7
2024-04-10 12:45:00,1561000.0,526000.0,325356.0,297741.0,15383.1
2024-04-10 12:50:00,1567000.0,524000.0,331242.0,301743.0,17329.8
2024-04-10 12:55:00,1564000.0,516000.0,327902.0,297072.0,18617.5
2024-04-10 13:00:00,1563000.0,509000.0,326492.0,294500.0,19794.6
2024-04-10 13:05:00,1563000.0,511000.0,328853.0,294469.0,22205.7
2024-04-10 13:10:00,1563000.0,508000.0,326899.0,295013.0,19750.8
2024-04-10 13:15:00,1562000.0,512000.0,326311.0,292768.0,21387.1
2024-04-10 13:20:00,1567000.0,525000.0,329955.0,296851.0,20967.5
2024-04-10 13:25:00,1567000.0,527000.0,331345.0,298327.0,20972.0
2024-04-10 13:30:00,1566000.0,523000.0,330478.0,297915.0,20549.8
2024-04-10 13:35:00,1559000.0,518000.0,323694.0,291324.0,20312.8
2024-04-10 13:40:00,1556000.0,509000.0,320821.0,287687.0,21021.5
2024-04-10 13:45:00,1559000.0,514000.0,323186.0,290613.0,20349.4
2024-04-10 13:50:00,1556000.0,530000.0,319630.0,289000.0,18385.0
2024-04-10 13:55:00,1556000.0,504000.0,319673.0,285226.0,22183.8
2024-04-10 14:00:00,1549000.0,507000.0,313703.0,281138.0,18068.0
2024-04-10 14:05:00,1546000.0,498000.0,308789.0,275302.0,17238.6
2024-04-10 14:10:00,1549000.0,511000.0,313020.0,277068.0,22278.9
2024-04-10 14:15:00,1545000.0,509000.0,309188.0,275404.0,18036.3
2024-04-10 14:20:00,1546000.0,510000.0,310040.0,275265.0,19844.2
2024-04-10 14:25:00,1545000.0,509000.0,309287.0,275756.0,19238.7
2024-04-10 14:30:00,1547000.0,511000.0,310380.0,275960.0,18175.4
2024-04-10 14:35:00,1553000.0,521000.0,316717.0,275732.0,24757.8
2024-04-10 14:40:00,1554000.0,541000.0,317818.0,275595.0,26690.2
2024-04-10 14:45:00,1550000.0,532000.0,315617.0,269949.0,29456.0
2024-04-10 14:50:00,1544000.0,533000.0,307684.0,269770.0,21761.5
2024-04-10 14:55:00,1532000.0,527000.0,296632.0,262565.0,17903.7
2024-04-10 15:00:00,1527000.0,524000.0,290682.0,258005.0,16504.1
2024-04-10 15:05:00,1526000.0,527000.0,289377.0,257485.0,16457.3
2024-04-10 15:10:00,1522000.0,526000.0,285598.0,254746.0,16762.7
2024-04-10 15:15:00,1524000.0,524000.0,285744.0,252598.0,17033.4
2024-04-10 15:20:00,1520000.0,528000.0,282540.0,250675.0,15942.7
2024-04-10 15:25:00,1514000.0,533000.0,277356.0,248640.0,14593.3
2024-04-10 15:30:00,1513000.0,536000.0,276259.0,245999.0,14558.6
2024-04-10 15:35:00,1512000.0,539000.0,275278.0,244224.0,15286.1
2024-04-10 15:40:00,1504000.0,546000.0,266295.0,238656.0,13139.7
2024-04-10 15:45:00,1506000.0,550000.0,268482.0,236612.0,15669.5
2024-04-10 15:50:00,1502000.0,558000.0,264475.0,232700.0,15677.5
2024-04-10 15:55:00,1496000.0,558000.0,259535.0,226602.0,16688.2
2024-04-10 16:00:00,1491000.0,561000.0,253601.0,221993.0,16324.2
2024-04-10 16:05:00,1486000.0,567000.0,249937.0,215893.0,17774.1
2024-04-10 16:10:00,1480000.0,564000.0,242690.0,210355.0,16060.7
2024-04-10 16:15:00,1473000.0,575000.0,235976.0,204424.0,15204.8
2024-04-10 16:20:00,1466000.0,578000.0,229541.0,198880.0,14452.4
2024-04-10 16:25:00,1464000.0,585000.0,226462.0,193633.0,16524.2
2024-04-10 16:30:00,1415000.0,590000.0,218190.0,186800.0,16559.1
2024-04-10 16:35:00,1409000.0,598000.0,211821.0,180562.0,15744.1
2024-04-10 16:40:00,1399000.0,601000.0,202476.0,173935.0,13423.6
2024-04-10 16:45:00,1395000.0,607000.0,198408.0,166208.0,15840.4
2024-04-10 16:50:00,1389000.0,609000.0,192817.0,159923.0,16521.4
2024-04-10 16:55:00,1382000.0,619000.0,184453.0,154007.0,14967.2
2024-04-10 17:00:00,1375000.0,623000.0,178106.0,147549.0,16363.1
2024-04-10 17:05:00,1374000.0,633000.0,172583.0,141547.0,14856.0
2024-04-10 17:10:00,1362000.0,633000.0,161515.0,133006.0,13293.7
2024-04-10 17:15:00,1353000.0,639000.0,152135.0,124759.0,12168.5
2024-04-10 17:20:00,1346000.0,643000.0,144463.0,115743.0,13513.9
2024-04-10 17:25:00,1337000.0,648000.0,136406.0,107833.0,13702.1
2024-04-10 17:30:00,1331000.0,650000.0,130223.0,101147.0,14195.3
2024-04-10 17:35:00,1323000.0,657000.0,122185.0,94093.6,13732.9
2024-04-10 17:40:00,1317000.0,663000.0,115810.0,87123.0,13414.4
2024-04-10 17:45:00,1312000.0,670000.0,110002.0,81385.5,13008.9
2024-04-10 17:50:00,1306000.0,672000.0,104650.0,74933.8,15558.4
2024-04-10 17:55:00,1299000.0,677000.0,98041.6,68365.0,14427.0
2024-04-10 18:00:00,1292000.0,676000.0,91086.6,61872.2,13996.6
2024-04-10 18:05:00,1294000.0,681000.0,90495.3,56919.7,18486.5
2024-04-10 18:10:00,1289000.0,686000.0,84764.0,50441.4,19330.7
2024-04-10 18:15:00,1282000.0,690000.0,77977.4,44073.9,17552.2
2024-04-10 18:20:00,1272000.0,693000.0,68671.2,37082.9,16365.0
2024-04-10 18:25:00,1273000.0,698000.0,61602.4,31970.9,14054.4
2024-04-10 18:30:00,1264000.0,705000.0,60133.2,28169.2,15895.3
2024-04-10 18:35:00,1259000.0,713000.0,55428.5,24538.8,15819.2
2024-04-10 18:40:00,1257000.0,725000.0,53005.1,21275.4,15938.9
2024-04-10 18:45:00,1255000.0,731000.0,50668.1,19429.7,14993.3
2024-04-10 18:50:00,1249000.0,738000.0,45031.1,17073.9,13933.8
2024-04-10 18:55:00,1248000.0,748000.0,43638.9,14713.9,13841.1
2024-04-10 19:00:00,1249000.0,760000.0,44397.3,13003.6,14958.6
2024-04-10 19:05:00,1254000.0,764000.0,47907.7,11815.7,19623.3
2024-04-10 19:10:00,1251000.0,766000.0,44178.8,10135.2,18274.6
2024-04-10 19:15:00,1250000.0,770000.0,43887.5,9589.28,19234.7
2024-04-10 19:20:00,1249000.0,773000.0,42491.5,8658.63,18746.3
2024-04-10 19:25:00,1248000.0,780000.0,41857.6,8306.21,18485.0
2024-04-10 19:30:00,1247000.0,784000.0,40705.8,8230.19,16860.3
2024-04-10 19:35:00,1246000.0,790000.0,40016.4,8083.88,15958.0
2024-04-10 19:40:00,1245000.0,793000.0,39131.8,8097.89,15116.8
2024-04-10 19:45:00,1244000.0,797000.0,38147.9,8191.4,15079.0
2024-04-10 19:50:00,1245000.0,798000.0,38798.1,8184.72,15927.4
2024-04-10 19:55:00,1245000.0,795000.0,39271.8,8193.14,16300.2
2024-04-10 20:00:00,1247000.0,795000.0,41299.5,8180.62,18285.0
2024-04-10 20:05:00,1284000.0,796000.0,43007.0,8190.82,18471.0
2024-04-10 20:10:00,1284000.0,800000.0,42402.6,8144.46,17778.1
2024-04-10 20:15:00,1283000.0,799000.0,41922.0,8150.74,17260.6
2024-04-10 20:20:00,1282000.0,795000.0,40482.1,7952.18,16160.1
2024-04-10 20:25:00,1281000.0,797000.0,40312.5,8140.71,16115.8
2024-04-10 20:30:00,1276000.0,799000.0,35532.1,8100.2,13327.8
2024-04-10 20:35:00,1279000.0,795000.0,37758.8,8051.92,13215.2
2024-04-10 20:40:00,1278000.0,799000.0,37250.8,7632.03,13296.1
2024-04-10 20:45:00,1275000.0,797000.0,34365.0,7480.47,12558.5
2024-04-10 20:50:00,1276000.0,798000.0,35381.5,7303.74,12593.4
2024-04-10 20:55:00,1275000.0,796000.0,34469.0,7200.92,11759.3
2024-04-10 21:00:00,1274000.0,791000.0,32609.3,7088.8,11314.1
2024-04-10 21:05:00,1283000.0,790000.0,33744.1,6976.04,11347.5
2024-04-10 21:10:00,1282000.0,790000.0,32958.2,6702.15,11651.1
2024-04-10 21:15:00,1281000.0,792000.0,32073.1,6675.3,11270.3
2024-04-10 21:20:00,1282000.0,793000.0,33364.0,6082.81,11361.5
2024-04-10 21:25:00,1283000.0,789000.0,33503.8,5523.38,11715.7
2024-04-10 21:30:00,1279000.0,782000.0,29699.9,5248.75,9468.38
2024-04-10 21:35:00,1279000.0,780000.0,29852.7,5137.17,10583.1
2024-04-10 21:40:00,1280000.0,780000.0,30835.6,4849.73,9804.06
2024-04-10 21:45:00,1277000.0,778000.0,28122.6,4791.22,6899.43
2024-04-10 21:50:00,1278000.0,775000.0,28664.5,4776.15,7515.28
2024-04-10 21:55:00,1278000.0,778000.0,29036.7,4399.98,8427.96
2024-04-10 22:00:00,1276000.0,782000.0,27088.3,4399.98,8470.87
2024-04-10 22:05:00,1279000.0,782000.0,28509.7,4223.4,10418.1
2024-04-10 22:10:00,1279000.0,775000.0,29033.9,3680.79,9449.11
2024-04-10 22:15:00,1279000.0,778000.0,29013.4,2865.08,10871.5
2024-04-10 22:20:00,1279000.0,779000.0,28930.0,2632.82,12159.3
