,시간,03-09 (토)
0,최대,170.12
1,최소,-19.0
2,가중평균,120.32
3,01시 1구간,170.12
4,01시 2구간,170.12
5,01시 3구간,170.12
6,01시 4구간,169.55
7,02시 1구간,110.46
8,02시 2구간,110.46
9,02시 3구간,110.46
10,02시 4구간,110.46
11,03시 1구간,110.46
12,03시 2구간,110.46
13,03시 3구간,110.46
14,03시 4구간,110.46
15,04시 1구간,109.16
16,04시 2구간,109.16
17,04시 3구간,109.16
18,04시 4구간,109.16
19,05시 1구간,110.73
20,05시 2구간,110.73
21,05시 3구간,110.73
22,05시 4구간,110.73
23,06시 1구간,110.73
24,06시 2구간,110.73
25,06시 3구간,110.73
26,06시 4구간,110.73
27,07시 1구간,169.4
28,07시 2구간,169.48
29,07시 3구간,169.61
30,07시 4구간,169.61
31,08시 1구간,169.61
32,08시 2구간,169.61
33,08시 3구간,169.61
34,08시 4구간,169.61
35,09시 1구간,110.73
36,09시 2구간,110.73
37,09시 3구간,110.73
38,09시 4구간,110.73
39,10시 1구간,110.46
40,10시 2구간,0.0
41,10시 3구간,0.0
42,10시 4구간,0.0
43,11시 1구간,100.55
44,11시 2구간,100.55
45,11시 3구간,100.55
46,11시 4구간,100.55
47,12시 1구간,0.0
48,12시 2구간,0.0
49,12시 3구간,-1.0
50,12시 4구간,-1.0
51,13시 1구간,-19.0
52,13시 2구간,-19.0
53,13시 3구간,-19.0
54,13시 4구간,-19.0
55,14시 1구간,-8.0
56,14시 2구간,-1.0
57,14시 3구간,-1.0
58,14시 4구간,0.0
59,15시 1구간,95.43
60,15시 2구간,95.43
61,15시 3구간,95.43
62,15시 4구간,95.43
63,16시 1구간,95.96
64,16시 2구간,95.96
65,16시 3구간,95.96
66,16시 4구간,95.96
67,17시 1구간,0.0
68,17시 2구간,107.57
69,17시 3구간,107.57
70,17시 4구간,107.57
71,18시 1구간,167.43
72,18시 2구간,167.43
73,18시 3구간,167.43
74,18시 4구간,167.43
75,19시 1구간,167.43
76,19시 2구간,167.43
77,19시 3구간,167.43
78,19시 4구간,167.43
79,20시 1구간,167.43
80,20시 2구간,167.43
81,20시 3구간,167.43
82,20시 4구간,167.43
83,21시 1구간,167.43
84,21시 2구간,167.43
85,21시 3구간,167.43
86,21시 4구간,167.43
87,22시 1구간,167.43
88,22시 2구간,167.43
89,22시 3구간,167.43
90,22시 4구간,167.43
91,23시 1구간,167.75
92,23시 2구간,167.75
93,23시 3구간,167.75
94,23시 4구간,167.75
95,24시 1구간,167.61
96,24시 2구간,167.61
97,24시 3구간,167.61
98,24시 4구간,167.61
