,시간,09-20 (금)
0,최대,227.24
1,최소,129.58
2,가중평균,158.18
3,01시 1구간,227.24
4,01시 2구간,227.24
5,01시 3구간,227.24
6,01시 4구간,227.24
7,02시 1구간,145.53
8,02시 2구간,145.53
9,02시 3구간,145.53
10,02시 4구간,145.53
11,03시 1구간,145.53
12,03시 2구간,145.53
13,03시 3구간,145.53
14,03시 4구간,145.53
15,04시 1구간,129.58
16,04시 2구간,129.58
17,04시 3구간,129.58
18,04시 4구간,129.58
19,05시 1구간,132.35
20,05시 2구간,132.35
21,05시 3구간,132.35
22,05시 4구간,132.35
23,06시 1구간,140.2
24,06시 2구간,140.2
25,06시 3구간,140.2
26,06시 4구간,140.2
27,07시 1구간,141.23
28,07시 2구간,141.23
29,07시 3구간,141.23
30,07시 4구간,141.23
31,08시 1구간,146.39
32,08시 2구간,146.39
33,08시 3구간,146.39
34,08시 4구간,146.39
35,09시 1구간,157.31
36,09시 2구간,157.31
37,09시 3구간,157.31
38,09시 4구간,157.31
39,10시 1구간,159.67
40,10시 2구간,159.67
41,10시 3구간,159.67
42,10시 4구간,159.67
43,11시 1구간,159.71
44,11시 2구간,159.71
45,11시 3구간,159.71
46,11시 4구간,159.71
47,12시 1구간,159.35
48,12시 2구간,159.35
49,12시 3구간,159.35
50,12시 4구간,159.35
51,13시 1구간,158.97
52,13시 2구간,158.97
53,13시 3구간,158.97
54,13시 4구간,158.97
55,14시 1구간,159.36
56,14시 2구간,159.36
57,14시 3구간,159.36
58,14시 4구간,159.36
59,15시 1구간,159.71
60,15시 2구간,159.71
61,15시 3구간,159.71
62,15시 4구간,159.71
63,16시 1구간,163.3
64,16시 2구간,163.3
65,16시 3구간,163.3
66,16시 4구간,163.3
67,17시 1구간,163.3
68,17시 2구간,163.3
69,17시 3구간,163.3
70,17시 4구간,163.3
71,18시 1구간,163.3
72,18시 2구간,163.3
73,18시 3구간,163.3
74,18시 4구간,163.3
75,19시 1구간,163.87
76,19시 2구간,163.87
77,19시 3구간,163.87
78,19시 4구간,163.87
79,20시 1구간,159.66
80,20시 2구간,159.66
81,20시 3구간,159.66
82,20시 4구간,159.66
83,21시 1구간,159.5
84,21시 2구간,159.5
85,21시 3구간,159.5
86,21시 4구간,159.5
87,22시 1구간,159.14
88,22시 2구간,159.16
89,22시 3구간,159.19
90,22시 4구간,159.28
91,23시 1구간,160.45
92,23시 2구간,159.25
93,23시 3구간,159.18
94,23시 4구간,159.15
95,24시 1구간,158.51
96,24시 2구간,158.49
97,24시 3구간,158.49
98,24시 4구간,157.12
