,시간,05-22 (수)
0,최대,155.83
1,최소,0.0
2,가중평균,127.22
3,01시,114.62
4,02시,114.71
5,03시,98.97
6,04시,95.11
7,05시,95.11
8,06시,101.86
9,07시,114.46
10,08시,113.6
11,09시,138.72
12,10시,142.52
13,11시,137.4
14,12시,142.23
15,13시,0.0
16,14시,135.68
17,15시,142.54
18,16시,137.06
19,17시,140.63
20,18시,141.57
21,19시,141.98
22,20시,149.1
23,21시,155.83
24,22시,155.61
25,23시,155.61
26,24시,155.61
