,시간,08-08 (목)
0,최대,204.83
1,최소,124.57
2,가중평균,157.15
3,01시,139.35
4,02시,135.68
5,03시,126.34
6,04시,124.57
7,05시,124.75
8,06시,129.79
9,07시,135.8
10,08시,141.91
11,09시,145.64
12,10시,157.63
13,11시,157.63
14,12시,159.71
15,13시,160.19
16,14시,179.82
17,15시,160.19
18,16시,160.19
19,17시,160.19
20,18시,160.19
21,19시,203.16
22,20시,204.83
23,21시,159.58
24,22시,160.73
25,23시,156.06
26,24시,156.06
