,시간,10-16 (수)
0,최대,158.6
1,최소,92.14
2,가중평균,132.95
3,01시,100.68
4,02시,92.35
5,03시,92.35
6,04시,92.14
7,05시,92.35
8,06시,106.1
9,07시,106.97
10,08시,116.76
11,09시,138.66
12,10시,138.68
13,11시,158.6
14,12시,138.67
15,13시,133.51
16,14시,138.67
17,15시,138.67
18,16시,138.67
19,17시,154.13
20,18시,156.26
21,19시,157.34
22,20시,157.34
23,21시,153.23
24,22시,153.99
25,23시,153.99
26,24시,106.97
