,시간,03-22 (금)
0,최대,168.26
1,최소,-77.94
2,가중평균,122.88
3,01시,168.26
4,02시,162.35
5,03시,121.65
6,04시,121.65
7,05시,153.45
8,06시,153.6
9,07시,156.03
10,08시,156.92
11,09시,155.27
12,10시,155.08
13,11시,0.0
14,12시,-19.0
15,13시,-77.94
16,14시,-25.98
17,15시,0.0
18,16시,153.27
19,17시,153.28
20,18시,153.28
21,19시,153.28
22,20시,153.4
23,21시,153.4
24,22시,153.46
25,23시,153.57
26,24시,160.11
