,시간,07-03 (수)
0,최대,157.92
1,최소,92.73
2,가중평균,130.34
3,01시,124.19
4,02시,95.96
5,03시,94.97
6,04시,92.73
7,05시,93.27
8,06시,95.79
9,07시,96.15
10,08시,133.21
11,09시,136.82
12,10시,142.42
13,11시,143.16
14,12시,142.52
15,13시,137.25
16,14시,140.91
17,15시,140.94
18,16시,140.93
19,17시,157.92
20,18시,141.18
21,19시,136.81
22,20시,136.82
23,21시,136.82
24,22시,133.43
25,23시,134.87
26,24시,133.14
