,시간,03-13 (수)
0,최대,172.97
1,최소,0.0
2,가중평균,145.89
3,01시,170.72
4,02시,107.91
5,03시,107.91
6,04시,108.17
7,05시,108.17
8,06시,108.69
9,07시,152.91
10,08시,156.49
11,09시,160.34
12,10시,172.97
13,11시,165.07
14,12시,167.95
15,13시,0.0
16,14시,156.49
17,15시,156.49
18,16시,156.49
19,17시,156.81
20,18시,171.96
21,19시,170.1
22,20시,170.1
23,21시,170.1
24,22시,151.35
25,23시,151.33
26,24시,165.74
