,시간,09-07 (토)
0,최대,163.64
1,최소,112.62
2,가중평균,149.59
3,01시,140.29
4,02시,139.33
5,03시,114.36
6,04시,112.62
7,05시,114.13
8,06시,114.36
9,07시,144.26
10,08시,143.65
11,09시,143.03
12,10시,148.01
13,11시,147.96
14,12시,149.97
15,13시,147.91
16,14시,159.6
17,15시,159.6
18,16시,159.6
19,17시,163.08
20,18시,163.08
21,19시,163.64
22,20시,163.64
23,21시,163.03
24,22시,162.41
25,23시,162.41
26,24시,158.05
