,시간,10-09 (수)
0,최대,151.88
1,최소,95.03
2,가중평균,124.74
3,01시,100.32
4,02시,99.84
5,03시,99.16
6,04시,95.03
7,05시,98.0
8,06시,98.76
9,07시,100.39
10,08시,100.67
11,09시,121.48
12,10시,138.97
13,11시,138.97
14,12시,142.14
15,13시,138.88
16,14시,138.85
17,15시,139.4
18,16시,151.88
19,17시,138.97
20,18시,138.75
21,19시,139.38
22,20시,139.4
23,21시,134.6
24,22시,129.82
25,23시,127.37
26,24시,105.51
