,시간,03-14 (목)
0,최대,329.89
1,최소,103.63
2,가중평균,156.42
3,01시,128.74
4,02시,117.07
5,03시,107.31
6,04시,103.63
7,05시,107.4
8,06시,129.19
9,07시,130.62
10,08시,170.72
11,09시,171.96
12,10시,168.3
13,11시,159.69
14,12시,146.76
15,13시,141.76
16,14시,141.76
17,15시,141.73
18,16시,141.73
19,17시,140.55
20,18시,164.6
21,19시,169.17
22,20시,329.89
23,21시,169.92
24,22시,169.14
25,23시,166.26
26,24시,166.26
