,시간,06-03 (월)
0,최대,152.66
1,최소,80.89
2,가중평균,123.07
3,01시,87.32
4,02시,90.06
5,03시,80.89
6,04시,80.89
7,05시,80.89
8,06시,87.32
9,07시,97.58
10,08시,110.53
11,09시,136.74
12,10시,117.16
13,11시,151.14
14,12시,135.55
15,13시,132.78
16,14시,135.82
17,15시,140.62
18,16시,117.6
19,17시,152.66
20,18시,150.65
21,19시,134.59
22,20시,134.94
23,21시,152.21
24,22시,152.21
25,23시,132.47
26,24시,123.12
