,시간,07-09 (화)
0,최대,155.77
1,최소,99.14
2,가중평균,136.44
3,01시,124.19
4,02시,100.14
5,03시,99.33
6,04시,99.29
7,05시,99.14
8,06시,99.87
9,07시,124.18
10,08시,135.87
11,09시,138.35
12,10시,139.73
13,11시,147.51
14,12시,138.36
15,13시,138.32
16,14시,147.47
17,15시,148.02
18,16시,151.09
19,17시,152.86
20,18시,155.25
21,19시,155.77
22,20시,151.43
23,21시,155.77
24,22시,136.39
25,23시,133.17
26,24시,133.31
