,시간,04-14 (일)
0,최대,158.4
1,최소,86.65
2,가중평균,110.89
3,01시,158.4
4,02시,94.96
5,03시,86.66
6,04시,86.65
7,05시,86.68
8,06시,100.28
9,07시,99.37
10,08시,94.77
11,09시,95.19
12,10시,98.75
13,11시,97.48
14,12시,97.23
15,13시,94.12
16,14시,94.57
17,15시,95.51
18,16시,118.2
19,17시,118.2
20,18시,139.73
21,19시,119.0
22,20시,141.75
23,21시,139.71
24,22시,119.84
25,23시,119.08
26,24시,124.7
