,시간,03-28 (목)
0,최대,171.06
1,최소,119.97
2,가중평균,152.23
3,01시,143.55
4,02시,119.97
5,03시,119.97
6,04시,119.97
7,05시,119.97
8,06시,119.97
9,07시,155.96
10,08시,153.23
11,09시,155.96
12,10시,167.81
13,11시,158.88
14,12시,158.88
15,13시,155.76
16,14시,158.88
17,15시,159.69
18,16시,171.06
19,17시,168.38
20,18시,168.38
21,19시,168.56
22,20시,168.56
23,21시,155.05
24,22시,150.35
25,23시,151.71
26,24시,153.22
