,시간,07-17 (수)
0,최대,155.76
1,최소,99.4
2,가중평균,134.11
3,01시,124.05
4,02시,107.5
5,03시,99.86
6,04시,99.4
7,05시,99.4
8,06시,99.71
9,07시,103.29
10,08시,138.35
11,09시,137.68
12,10시,141.81
13,11시,141.81
14,12시,142.14
15,13시,140.3
16,14시,142.1
17,15시,142.8
18,16시,142.8
19,17시,141.78
20,18시,141.78
21,19시,155.68
22,20시,155.68
23,21시,155.76
24,22시,136.62
25,23시,134.3
26,24시,134.3
