,시간,10-14 (월)
0,최대,161.25
1,최소,86.58
2,가중평균,127.53
3,01시,100.91
4,02시,92.02
5,03시,86.58
6,04시,86.58
7,05시,86.58
8,06시,86.58
9,07시,92.74
10,08시,105.19
11,09시,137.39
12,10시,161.25
13,11시,140.64
14,12시,140.63
15,13시,137.7
16,14시,140.52
17,15시,140.57
18,16시,155.97
19,17시,155.97
20,18시,154.79
21,19시,140.64
22,20시,137.7
23,21시,137.16
24,22시,136.67
25,23시,130.5
26,24시,105.28
