,시간,11-24 (일)
0,최대,126.85
1,최소,0.0
2,가중평균,97.37
3,01시,106.64
4,02시,87.95
5,03시,85.2
6,04시,85.2
7,05시,85.2
8,06시,87.95
9,07시,101.19
10,08시,106.64
11,09시,107.03
12,10시,91.88
13,11시,112.08
14,12시,105.82
15,13시,0.0
16,14시,78.4
17,15시,78.4
18,16시,87.55
19,17시,91.52
20,18시,126.67
21,19시,125.74
22,20시,126.85
23,21시,126.85
24,22시,108.49
25,23시,101.37
26,24시,101.2
