,시간,03-08 (금)
0,최대,171.52
1,최소,90.83
2,가중평균,134.9
3,01시,108.22
4,02시,99.07
5,03시,94.56
6,04시,90.83
7,05시,94.55
8,06시,95.86
9,07시,109.48
10,08시,139.5
11,09시,167.4
12,10시,171.52
13,11시,168.51
14,12시,158.96
15,13시,152.91
16,14시,159.69
17,15시,159.69
18,16시,159.69
19,17시,153.07
20,18시,167.22
21,19시,150.75
22,20시,145.67
23,21시,142.91
24,22시,108.69
25,23시,109.48
26,24시,120.38
