,시간,04-25 (목)
0,최대,157.19
1,최소,-79.32
2,가중평균,117.46
3,01시,141.9
4,02시,141.9
5,03시,141.87
6,04시,116.33
7,05시,141.88
8,06시,141.91
9,07시,151.19
10,08시,141.91
11,09시,153.56
12,10시,142.29
13,11시,0.0
14,12시,-79.32
15,13시,-79.32
16,14시,-2.0
17,15시,131.71
18,16시,131.71
19,17시,130.07
20,18시,135.85
21,19시,156.64
22,20시,157.05
23,21시,157.19
24,22시,156.36
25,23시,141.9
26,24시,141.9
