,시간,10-26 (토)
0,최대,159.43
1,최소,77.5
2,가중평균,128.11
3,01시,93.31
4,02시,92.62
5,03시,154.96
6,04시,77.5
7,05시,77.5
8,06시,77.69
9,07시,154.48
10,08시,155.12
11,09시,155.34
12,10시,155.46
13,11시,111.88
14,12시,133.33
15,13시,104.17
16,14시,102.59
17,15시,101.05
18,16시,154.87
19,17시,154.19
20,18시,102.86
21,19시,106.82
22,20시,159.43
23,21시,158.92
24,22시,158.51
25,23시,157.75
26,24시,153.52
