,시간,06-14 (금)
0,최대,150.74
1,최소,102.48
2,가중평균,133.3
3,01시,136.8
4,02시,115.54
5,03시,108.96
6,04시,102.48
7,05시,102.48
8,06시,102.48
9,07시,102.48
10,08시,130.3
11,09시,135.48
12,10시,139.04
13,11시,147.79
14,12시,140.87
15,13시,138.99
16,14시,148.44
17,15시,150.02
18,16시,148.43
19,17시,140.09
20,18시,138.49
21,19시,137.06
22,20시,139.98
23,21시,137.06
24,22시,150.74
25,23시,135.45
26,24시,132.37
