,시간,11-16 (토)
0,최대,126.19
1,최소,78.38
2,가중평균,90.66
3,01시,90.81
4,02시,87.47
5,03시,82.08
6,04시,80.6
7,05시,80.6
8,06시,84.63
9,07시,94.01
10,08시,94.86
11,09시,94.05
12,10시,94.38
13,11시,94.62
14,12시,93.99
15,13시,90.81
16,14시,90.92
17,15시,78.38
18,16시,80.6
19,17시,88.62
20,18시,89.48
21,19시,90.81
22,20시,90.81
23,21시,126.19
24,22시,89.48
25,23시,89.48
26,24시,89.48
