,시간,04-08 (월)
0,최대,162.45
1,최소,86.38
2,가중평균,149.65
3,01시,152.16
4,02시,157.62
5,03시,153.27
6,04시,86.38
7,05시,151.89
8,06시,152.35
9,07시,157.91
10,08시,159.38
11,09시,162.45
12,10시,161.05
13,11시,158.2
14,12시,157.21
15,13시,153.57
16,14시,157.58
17,15시,157.58
18,16시,158.15
19,17시,158.86
20,18시,162.45
21,19시,158.5
22,20시,137.16
23,21시,141.61
24,22시,132.51
25,23시,129.76
26,24시,129.76
