,시간,08-10 (토)
0,최대,204.6
1,최소,125.07
2,가중평균,153.74
3,01시,155.25
4,02시,138.42
5,03시,130.52
6,04시,129.42
7,05시,125.07
8,06시,130.64
9,07시,139.03
10,08시,143.55
11,09시,142.01
12,10시,142.01
13,11시,157.85
14,12시,157.75
15,13시,157.75
16,14시,159.19
17,15시,159.19
18,16시,161.82
19,17시,161.74
20,18시,160.95
21,19시,204.6
22,20시,160.98
23,21시,160.98
24,22시,160.17
25,23시,157.8
26,24시,141.94
