,시간,07-07 (일)
0,최대,157.12
1,최소,95.43
2,가중평균,127.76
3,01시,124.96
4,02시,101.4
5,03시,95.43
6,04시,95.43
7,05시,95.43
8,06시,95.43
9,07시,95.43
10,08시,101.42
11,09시,104.74
12,10시,136.89
13,11시,136.88
14,12시,140.6
15,13시,140.6
16,14시,138.47
17,15시,136.88
18,16시,136.88
19,17시,136.88
20,18시,136.88
21,19시,136.88
22,20시,156.86
23,21시,157.12
24,22시,154.32
25,23시,136.47
26,24시,115.67
