,시간,05-13 (월)
0,최대,155.48
1,최소,-79.06
2,가중평균,81.28
3,01시,97.18
4,02시,89.24
5,03시,83.22
6,04시,82.66
7,05시,83.22
8,06시,91.31
9,07시,104.06
10,08시,0.0
11,09시,-0.19
12,10시,0.0
13,11시,-77.94
14,12시,-79.06
15,13시,-79.06
16,14시,-79.06
17,15시,119.37
18,16시,133.51
19,17시,143.5
20,18시,149.79
21,19시,154.97
22,20시,155.34
23,21시,155.48
24,22시,155.48
25,23시,150.99
26,24시,150.99
