,시간,04-27 (토)
0,최대,162.15
1,최소,-79.32
2,가중평균,121.87
3,01시,145.3
4,02시,145.16
5,03시,145.22
6,04시,116.87
7,05시,116.87
8,06시,145.26
9,07시,160.45
10,08시,162.15
11,09시,116.36
12,10시,0.0
13,11시,119.99
14,12시,117.9
15,13시,-79.32
16,14시,-2.0
17,15시,117.78
18,16시,117.9
19,17시,117.96
20,18시,116.3
21,19시,162.04
22,20시,155.81
23,21시,160.27
24,22시,155.81
25,23시,152.81
26,24시,152.73
