,시간,05-04 (토)
0,최대,151.7
1,최소,0.0
2,가중평균,107.69
3,01시,147.77
4,02시,147.77
5,03시,147.77
6,04시,147.77
7,05시,147.77
8,06시,147.77
9,07시,147.77
10,08시,147.53
11,09시,105.2
12,10시,0.0
13,11시,0.0
14,12시,0.0
15,13시,0.0
16,14시,0.0
17,15시,0.0
18,16시,0.0
19,17시,145.59
20,18시,150.82
21,19시,150.98
22,20시,139.16
23,21시,151.7
24,22시,151.7
25,23시,151.7
26,24시,138.92
