,시간,07-05 (금)
0,최대,157.77
1,최소,99.25
2,가중평균,135.05
3,01시,124.19
4,02시,103.83
5,03시,99.25
6,04시,99.25
7,05시,99.25
8,06시,99.25
9,07시,120.82
10,08시,140.12
11,09시,137.55
12,10시,141.51
13,11시,142.0
14,12시,142.57
15,13시,140.81
16,14시,141.86
17,15시,142.56
18,16시,142.56
19,17시,141.34
20,18시,140.17
21,19시,137.45
22,20시,157.77
23,21시,157.77
24,22시,157.77
25,23시,134.33
26,24시,134.32
