,시간,07-26 (금)
0,최대,208.9
1,최소,100.74
2,가중평균,143.62
3,01시,125.12
4,02시,101.83
5,03시,100.74
6,04시,100.95
7,05시,100.95
8,06시,100.95
9,07시,120.34
10,08시,132.8
11,09시,139.02
12,10시,139.02
13,11시,149.79
14,12시,155.53
15,13시,154.1
16,14시,174.79
17,15시,208.9
18,16시,208.9
19,17시,154.1
20,18시,152.24
21,19시,152.4
22,20시,141.32
23,21시,140.2
24,22시,139.02
25,23시,138.01
26,24시,134.72
