,시간,07-31 (수)
0,최대,157.57
1,최소,101.52
2,가중평균,140.3
3,01시,124.16
4,02시,109.89
5,03시,101.52
6,04시,101.52
7,05시,101.52
8,06시,101.52
9,07시,120.88
10,08시,134.16
11,09시,137.99
12,10시,140.33
13,11시,142.35
14,12시,143.33
15,13시,143.29
16,14시,153.88
17,15시,153.88
18,16시,153.88
19,17시,153.88
20,18시,156.85
21,19시,156.51
22,20시,157.57
23,21시,156.91
24,22시,156.64
25,23시,152.53
26,24시,132.74
