,시간,06-07 (금)
0,최대,150.2
1,최소,89.39
2,가중평균,128.0
3,01시,117.55
4,02시,95.83
5,03시,95.82
6,04시,89.39
7,05시,89.39
8,06시,96.55
9,07시,108.29
10,08시,114.28
11,09시,136.7
12,10시,142.76
13,11시,137.51
14,12시,137.07
15,13시,136.59
16,14시,143.94
17,15시,150.2
18,16시,137.79
19,17시,137.79
20,18시,138.58
21,19시,134.82
22,20시,149.41
23,21시,149.41
24,22시,134.77
25,23시,131.86
26,24시,131.9
