,시간,08-05 (월)
0,최대,206.73
1,최소,106.74
2,가중평균,153.42
3,01시,128.98
4,02시,106.85
5,03시,106.85
6,04시,106.85
7,05시,106.74
8,06시,106.85
9,07시,139.48
10,08시,143.51
11,09시,145.27
12,10시,156.71
13,11시,159.12
14,12시,158.85
15,13시,158.85
16,14시,158.85
17,15시,183.24
18,16시,203.37
19,17시,158.85
20,18시,158.85
21,19시,158.85
22,20시,159.12
23,21시,206.73
24,22시,159.4
25,23시,158.97
26,24시,156.93
