,시간,06-27 (목)
0,최대,152.78
1,최소,91.77
2,가중평균,133.27
3,01시,119.93
4,02시,95.62
5,03시,94.18
6,04시,92.88
7,05시,91.77
8,06시,94.81
9,07시,99.51
10,08시,118.46
11,09시,130.66
12,10시,132.68
13,11시,151.12
14,12시,150.53
15,13시,150.53
16,14시,150.53
17,15시,152.78
18,16시,151.54
19,17시,150.91
20,18시,150.53
21,19시,151.12
22,20시,151.12
23,21시,151.12
24,22시,151.25
25,23시,124.02
26,24시,113.67
