,시간,11-15 (금)
0,최대,147.26
1,최소,87.07
2,가중평균,110.9
3,01시,91.51
4,02시,87.07
5,03시,87.1
6,04시,87.15
7,05시,87.18
8,06시,87.76
9,07시,112.48
10,08시,114.22
11,09시,116.84
12,10시,116.58
13,11시,116.58
14,12시,116.51
15,13시,108.92
16,14시,116.38
17,15시,147.26
18,16시,131.48
19,17시,116.38
20,18시,116.51
21,19시,116.78
22,20시,126.06
23,21시,107.42
24,22시,106.79
25,23시,104.58
26,24시,113.0
