,시간,06-10 (월)
0,최대,154.73
1,최소,80.89
2,가중평균,127.26
3,01시,108.29
4,02시,92.67
5,03시,91.48
6,04시,80.89
7,05시,80.89
8,06시,91.57
9,07시,108.23
10,08시,114.34
11,09시,138.14
12,10시,139.69
13,11시,141.14
14,12시,139.69
15,13시,134.18
16,14시,141.92
17,15시,143.08
18,16시,143.08
19,17시,142.16
20,18시,141.16
21,19시,134.86
22,20시,133.03
23,21시,154.32
24,22시,154.73
25,23시,132.41
26,24시,130.81
