,시간,11-21 (목)
0,최대,150.52
1,최소,0.0
2,가중평균,106.83
3,01시,106.74
4,02시,87.43
5,03시,0.0
6,04시,0.0
7,05시,87.06
8,06시,0.0
9,07시,107.37
10,08시,107.29
11,09시,137.88
12,10시,150.52
13,11시,137.89
14,12시,117.01
15,13시,117.01
16,14시,116.96
17,15시,137.63
18,16시,127.32
19,17시,137.63
20,18시,137.87
21,19시,127.44
22,20시,117.26
23,21시,107.87
24,22시,107.87
25,23시,107.87
26,24시,107.87
