,시간,03-27 (수)
0,최대,171.91
1,최소,0.0
2,가중평균,147.92
3,01시,149.86
4,02시,143.75
5,03시,135.94
6,04시,157.02
7,05시,157.02
8,06시,143.75
9,07시,151.82
10,08시,151.81
11,09시,155.71
12,10시,171.91
13,11시,159.69
14,12시,159.29
15,13시,0.0
16,14시,0.0
17,15시,160.09
18,16시,168.71
19,17시,171.24
20,18시,164.81
21,19시,171.48
22,20시,171.48
23,21시,171.48
24,22시,171.48
25,23시,151.77
26,24시,153.69
