,시간,05-25 (토)
0,최대,118.67
1,최소,-79.06
2,가중평균,71.96
3,01시,112.35
4,02시,97.74
5,03시,91.73
6,04시,91.73
7,05시,91.73
8,06시,92.19
9,07시,92.19
10,08시,92.49
11,09시,101.86
12,10시,0.0
13,11시,-2.0
14,12시,-79.06
15,13시,-79.06
16,14시,-79.06
17,15시,0.0
18,16시,110.02
19,17시,110.09
20,18시,104.6
21,19시,113.51
22,20시,116.81
23,21시,118.2
24,22시,118.67
25,23시,113.89
26,24시,116.54
