,시간,06-09 (일)
0,최대,160.51
1,최소,81.76
2,가중평균,112.76
3,01시,98.85
4,02시,87.57
5,03시,87.57
6,04시,81.77
7,05시,83.03
8,06시,81.76
9,07시,81.76
10,08시,84.81
11,09시,97.4
12,10시,104.34
13,11시,120.74
14,12시,145.66
15,13시,120.16
16,14시,120.16
17,15시,120.16
18,16시,116.86
19,17시,120.16
20,18시,120.79
21,19시,120.73
22,20시,139.75
23,21시,160.51
24,22시,159.14
25,23시,110.95
26,24시,100.39
