,시간,11-14 (목)
0,최대,147.26
1,최소,83.4
2,가중평균,123.03
3,01시,103.76
4,02시,87.57
5,03시,83.4
6,04시,85.3
7,05시,87.57
8,06시,102.76
9,07시,116.73
10,08시,116.73
11,09시,147.26
12,10시,147.26
13,11시,147.26
14,12시,132.31
15,13시,132.31
16,14시,132.31
17,15시,147.26
18,16시,147.26
19,17시,147.26
20,18시,139.97
21,19시,132.32
22,20시,116.98
23,21시,126.24
24,22시,125.5
25,23시,106.52
26,24시,105.55
