,시간,10-25 (금)
0,최대,216.99
1,최소,0.0
2,가중평균,138.6
3,01시,152.17
4,02시,92.23
5,03시,92.23
6,04시,92.1
7,05시,92.23
8,06시,92.43
9,07시,101.06
10,08시,101.28
11,09시,138.32
12,10시,139.24
13,11시,216.99
14,12시,133.16
15,13시,0.0
16,14시,209.55
17,15시,213.08
18,16시,206.86
19,17시,152.32
20,18시,155.17
21,19시,155.03
22,20시,154.78
23,21시,155.92
24,22시,155.03
25,23시,101.02
26,24시,155.92
