,시간,03-31 (일)
0,최대,176.1
1,최소,142.19
2,가중평균,161.12
3,01시,156.05
4,02시,156.05
5,03시,156.05
6,04시,156.25
7,05시,156.25
8,06시,156.25
9,07시,175.79
10,08시,175.79
11,09시,156.05
12,10시,155.65
13,11시,155.65
14,12시,155.65
15,13시,155.65
16,14시,142.19
17,15시,142.19
18,16시,155.65
19,17시,155.65
20,18시,155.65
21,19시,171.57
22,20시,170.06
23,21시,172.53
24,22시,176.1
25,23시,171.34
26,24시,172.81
