,시간,05-14 (화)
0,최대,161.21
1,최소,-79.06
2,가중평균,95.91
3,01시,115.08
4,02시,102.53
5,03시,91.52
6,04시,91.52
7,05시,99.62
8,06시,115.36
9,07시,115.08
10,08시,114.71
11,09시,139.03
12,10시,-2.0
13,11시,-77.94
14,12시,-79.06
15,13시,-79.06
16,14시,-79.06
17,15시,144.28
18,16시,120.25
19,17시,152.48
20,18시,150.24
21,19시,150.64
22,20시,161.08
23,21시,161.08
24,22시,161.08
25,23시,161.21
26,24시,116.46
