,시간,03-19 (화)
0,최대,167.09
1,최소,0.0
2,가중평균,136.29
3,01시,124.24
4,02시,158.67
5,03시,101.77
6,04시,101.77
7,05시,101.77
8,06시,158.67
9,07시,167.09
10,08시,167.09
11,09시,165.22
12,10시,166.91
13,11시,154.48
14,12시,154.48
15,13시,145.91
16,14시,0.0
17,15시,0.0
18,16시,153.28
19,17시,145.92
20,18시,146.58
21,19시,148.67
22,20시,148.93
23,21시,147.72
24,22시,147.03
25,23시,151.27
26,24시,151.28
