,시간,04-19 (금)
0,최대,138.57
1,최소,-51.27
2,가중평균,105.93
3,01시,116.23
4,02시,96.19
5,03시,125.43
6,04시,85.93
7,05시,126.07
8,06시,123.44
9,07시,101.47
10,08시,113.62
11,09시,122.65
12,10시,113.59
13,11시,97.3
14,12시,-39.66
15,13시,-51.27
16,14시,96.88
17,15시,97.28
18,16시,102.48
19,17시,116.93
20,18시,129.68
21,19시,120.65
22,20시,138.57
23,21시,138.54
24,22시,138.48
25,23시,117.84
26,24시,121.37
