,시간,05-28 (화)
0,최대,156.75
1,최소,-79.06
2,가중평균,79.46
3,01시,110.7
4,02시,112.22
5,03시,100.74
6,04시,91.58
7,05시,0.0
8,06시,0.0
9,07시,112.13
10,08시,137.27
11,09시,142.44
12,10시,0.0
13,11시,-2.0
14,12시,-79.06
15,13시,-79.06
16,14시,-2.0
17,15시,0.0
18,16시,0.0
19,17시,140.29
20,18시,140.71
21,19시,140.74
22,20시,143.31
23,21시,156.62
24,22시,156.75
25,23시,156.75
26,24시,138.94
