,시간,09-16 (월)
0,최대,215.53
1,최소,106.56
2,가중평균,133.87
3,01시,114.47
4,02시,107.54
5,03시,106.62
6,04시,106.62
7,05시,106.56
8,06시,106.62
9,07시,107.54
10,08시,107.54
11,09시,107.49
12,10시,107.49
13,11시,141.41
14,12시,140.17
15,13시,140.07
16,14시,140.07
17,15시,141.62
18,16시,147.75
19,17시,147.75
20,18시,147.75
21,19시,147.76
22,20시,215.53
23,21시,147.42
24,22시,137.9
25,23시,137.3
26,24시,147.42
