,시간,08-13 (화)
0,최대,209.73
1,최소,125.21
2,가중평균,157.99
3,01시,144.6
4,02시,138.84
5,03시,139.26
6,04시,138.85
7,05시,125.21
8,06시,138.88
9,07시,139.26
10,08시,141.26
11,09시,143.82
12,10시,157.72
13,11시,157.72
14,12시,157.39
15,13시,157.39
16,14시,162.32
17,15시,162.29
18,16시,162.29
19,17시,159.98
20,18시,159.98
21,19시,160.53
22,20시,160.53
23,21시,207.14
24,22시,209.73
25,23시,157.7
26,24시,157.7
