,시간,10-19 (토)
0,최대,158.07
1,최소,85.47
2,가중평균,105.7
3,01시,100.85
4,02시,92.95
5,03시,92.56
6,04시,85.47
7,05시,85.64
8,06시,92.7
9,07시,158.07
10,08시,93.02
11,09시,101.26
12,10시,110.96
13,11시,112.04
14,12시,112.03
15,13시,110.89
16,14시,101.75
17,15시,101.35
18,16시,101.36
19,17시,101.36
20,18시,101.99
21,19시,139.29
22,20시,139.29
23,21시,102.23
24,22시,99.11
25,23시,93.02
26,24시,93.02
