,시간,04-04 (목)
0,최대,162.45
1,최소,144.31
2,가중평균,155.76
3,01시,153.98
4,02시,153.76
5,03시,144.31
6,04시,144.31
7,05시,144.31
8,06시,153.98
9,07시,153.98
10,08시,157.28
11,09시,157.09
12,10시,162.45
13,11시,157.09
14,12시,156.71
15,13시,156.71
16,14시,156.71
17,15시,156.71
18,16시,162.45
19,17시,156.71
20,18시,156.71
21,19시,157.09
22,20시,162.45
23,21시,157.09
24,22시,157.09
25,23시,157.09
26,24시,157.09
