,시간,06-08 (토)
0,최대,142.39
1,최소,98.73
2,가중평균,128.55
3,01시,137.83
4,02시,135.78
5,03시,114.67
6,04시,98.73
7,05시,98.73
8,06시,98.73
9,07시,108.67
10,08시,98.73
11,09시,126.39
12,10시,126.39
13,11시,140.91
14,12시,142.39
15,13시,140.46
16,14시,126.39
17,15시,136.14
18,16시,136.1
19,17시,136.11
20,18시,136.11
21,19시,136.11
22,20시,140.45
23,21시,136.31
24,22시,136.14
25,23시,136.14
26,24시,136.13
