,시간,11-07 (목)
0,최대,153.68
1,최소,89.39
2,가중평균,116.15
3,01시,103.65
4,02시,89.39
5,03시,89.39
6,04시,89.48
7,05시,89.48
8,06시,102.16
9,07시,114.48
10,08시,107.74
11,09시,117.84
12,10시,136.21
13,11시,126.43
14,12시,136.87
15,13시,116.13
16,14시,116.84
17,15시,116.84
18,16시,116.84
19,17시,151.02
20,18시,153.68
21,19시,117.44
22,20시,126.95
23,21시,114.94
24,22시,107.66
25,23시,111.71
26,24시,104.64
