,시간,10-20 (일)
0,최대,109.15
1,최소,77.76
2,가중평균,96.72
3,01시,92.73
4,02시,92.73
5,03시,92.07
6,04시,77.76
7,05시,79.4
8,06시,92.21
9,07시,92.73
10,08시,92.66
11,09시,92.73
12,10시,92.73
13,11시,92.73
14,12시,92.52
15,13시,87.04
16,14시,92.66
17,15시,101.22
18,16시,101.34
19,17시,109.09
20,18시,108.58
21,19시,109.15
22,20시,109.15
23,21시,101.7
24,22시,101.75
25,23시,100.72
26,24시,100.72
